
2025-04-08 17:07:05,2025-04-08 10:14:00+08:00,2025-04-08 10:16:03+08:00,1.5251,104.2124,C,Cloud to Cloud,2025-04-08 10:12:04.350000+08:00
2025-04-08 17:07:05,2025-04-08 10:14:00+08:00,2025-04-08 10:16:03+08:00,1.5277,104.2201,C,Cloud to Cloud,2025-04-08 10:12:04.350000+08:00
2025-04-08 17:07:05,2025-04-08 10:14:00+08:00,2025-04-08 10:16:03+08:00,1.4318,104.4201,C,Cloud to Cloud,2025-04-08 10:13:46.987000+08:00
2025-04-08 17:07:05,2025-04-08 10:14:00+08:00,2025-04-08 10:16:03+08:00,1.4269,104.4433,C,Cloud to Cloud,2025-04-08 10:13:46.998000+08:00
2025-04-08 17:07:05,2025-04-08 10:14:00+08:00,2025-04-08 10:16:03+08:00,1.4422,104.4368,C,Cloud to Cloud,2025-04-08 10:13:46.998000+08:00
2025-04-08 17:07:05,2025-04-08 10:06:00+08:00,2025-04-08 10:08:02+08:00,1.5558,104.1852,C,Cloud to Cloud,2025-04-08 10:04:15.256000+08:00
2025-04-08 17:07:05,2025-04-08 10:06:00+08:00,2025-04-08 10:08:02+08:00,1.5431,104.1694,C,Cloud to Cloud,2025-04-08 10:04:15.424000+08:00
2025-04-08 17:07:05,2025-04-08 10:06:00+08:00,2025-04-08 10:08:02+08:00,1.5486,104.184,C,Cloud to Cloud,2025-04-08 10:04:15.436000+08:00
2025-04-08 17:07:05,2025-04-08 10:02:00+08:00,2025-04-08 10:04:03+08:00,1.5628,104.3176,C,Cloud to Cloud,2025-04-08 10:01:12.118000+08:00
2025-04-08 17:07:05,2025-04-08 09:56:00+08:00,2025-04-08 09:58:02+08:00,1.6488,104.3677,C,Cloud to Cloud,2025-04-08 09:54:15.747000+08:00
2025-04-08 17:07:05,2025-04-08 09:54:00+08:00,2025-04-08 09:56:02+08:00,1.5005,104.1472,C,Cloud to Cloud,2025-04-08 09:52:25.839000+08:00
2025-04-08 17:07:05,2025-04-08 09:54:00+08:00,2025-04-08 09:56:02+08:00,1.5719,104.1958,C,Cloud to Cloud,2025-04-08 09:52:53.319000+08:00
2025-04-08 17:07:05,2025-04-08 09:54:00+08:00,2025-04-08 09:56:02+08:00,1.5885,104.2563,C,Cloud to Cloud,2025-04-08 09:52:53.333000+08:00
2025-04-08 17:07:05,2025-04-08 09:54:00+08:00,2025-04-08 09:56:02+08:00,1.5367,104.1689,C,Cloud to Cloud,2025-04-08 09:53:33.421000+08:00
2025-04-08 17:07:05,2025-04-08 09:54:00+08:00,2025-04-08 09:56:02+08:00,1.511,104.1196,C,Cloud to Cloud,2025-04-08 09:53:33.421000+08:00
2025-04-08 17:07:05,2025-04-08 09:50:00+08:00,2025-04-08 09:52:03+08:00,1.5204,104.1988,C,Cloud to Cloud,2025-04-08 09:48:49.161000+08:00
2025-04-08 17:07:05,2025-04-08 09:44:00+08:00,2025-04-08 09:46:02+08:00,1.6327,104.3746,C,Cloud to Cloud,2025-04-08 09:42:26.539000+08:00
2025-04-08 17:07:05,2025-04-08 09:34:00+08:00,2025-04-08 09:36:02+08:00,1.5989,104.3822,C,Cloud to Cloud,2025-04-08 09:32:55.538000+08:00
2025-04-08 17:07:05,2025-04-08 09:34:00+08:00,2025-04-08 09:36:02+08:00,1.6141,104.438,C,Cloud to Cloud,2025-04-08 09:32:55.543000+08:00
2025-04-08 17:07:05,2025-04-08 09:32:00+08:00,2025-04-08 09:34:02+08:00,1.4628,104.1496,C,Cloud to Cloud,2025-04-08 09:30:09.433000+08:00
2025-04-08 17:07:05,2025-04-08 08:58:00+08:00,2025-04-08 09:00:03+08:00,1.4616,104.1261,C,Cloud to Cloud,2025-04-08 08:56:36.621000+08:00
2025-04-08 17:07:05,2025-04-08 08:58:00+08:00,2025-04-08 09:00:03+08:00,1.5304,104.1892,C,Cloud to Cloud,2025-04-08 08:56:37.220000+08:00
2025-04-08 17:07:05,2025-04-08 08:58:00+08:00,2025-04-08 09:00:03+08:00,1.6316,104.2028,C,Cloud to Cloud,2025-04-08 08:56:37.459000+08:00
2025-04-08 17:07:05,2025-04-08 08:58:00+08:00,2025-04-08 09:00:03+08:00,1.6343,104.3612,C,Cloud to Cloud,2025-04-08 08:56:37.496000+08:00
2025-04-08 17:07:05,2025-04-08 08:58:00+08:00,2025-04-08 09:00:03+08:00,1.6418,104.2958,C,Cloud to Cloud,2025-04-08 08:56:37.496000+08:00
2025-04-08 17:07:05,2025-04-08 08:54:00+08:00,2025-04-08 08:56:02+08:00,1.5949,104.3287,C,Cloud to Cloud,2025-04-08 08:52:15.634000+08:00
2025-04-08 17:07:05,2025-04-08 08:54:00+08:00,2025-04-08 08:56:02+08:00,1.6025,104.3188,C,Cloud to Cloud,2025-04-08 08:52:15.711000+08:00
2025-04-08 17:07:05,2025-04-08 08:54:00+08:00,2025-04-08 08:56:02+08:00,1.5682,104.2744,C,Cloud to Cloud,2025-04-08 08:52:15.711000+08:00
2025-04-08 17:07:05,2025-04-08 08:54:00+08:00,2025-04-08 08:56:02+08:00,1.5551,104.2734,C,Cloud to Cloud,2025-04-08 08:52:15.711000+08:00
2025-04-08 17:07:05,2025-04-08 08:52:00+08:00,2025-04-08 08:54:02+08:00,1.5979,104.3408,C,Cloud to Cloud,2025-04-08 08:51:08.964000+08:00
2025-04-08 17:07:05,2025-04-08 08:52:00+08:00,2025-04-08 08:54:02+08:00,1.6009,104.3488,C,Cloud to Cloud,2025-04-08 08:51:08.964000+08:00
2025-04-08 17:07:05,2025-04-08 08:48:00+08:00,2025-04-08 08:50:02+08:00,1.5155,104.2198,C,Cloud to Cloud,2025-04-08 08:46:11.530000+08:00
2025-04-08 17:07:05,2025-04-08 08:48:00+08:00,2025-04-08 08:50:02+08:00,1.511,104.2054,C,Cloud to Cloud,2025-04-08 08:46:11.531000+08:00
2025-04-08 17:07:05,2025-04-08 08:48:00+08:00,2025-04-08 08:50:02+08:00,1.608,104.3364,C,Cloud to Cloud,2025-04-08 08:46:11.698000+08:00
2025-04-08 17:07:05,2025-04-08 08:48:00+08:00,2025-04-08 08:50:02+08:00,1.6427,104.4732,G,Cloud to Ground,2025-04-08 08:47:57.280000+08:00
2025-04-08 17:07:05,2025-04-08 08:48:00+08:00,2025-04-08 08:50:02+08:00,1.4848,104.1717,C,Cloud to Cloud,2025-04-08 08:47:57.413000+08:00
2025-04-08 17:07:05,2025-04-08 08:46:00+08:00,2025-04-08 08:48:03+08:00,1.6305,104.3794,G,Cloud to Ground,2025-04-08 08:44:38.284000+08:00
2025-04-08 17:07:05,2025-04-08 08:46:00+08:00,2025-04-08 08:48:03+08:00,1.6442,104.4522,G,Cloud to Ground,2025-04-08 08:44:38.407000+08:00
2025-04-08 17:07:05,2025-04-08 08:46:00+08:00,2025-04-08 08:48:03+08:00,1.5166,104.1975,C,Cloud to Cloud,2025-04-08 08:44:38.466000+08:00
2025-04-08 17:07:05,2025-04-08 08:46:00+08:00,2025-04-08 08:48:03+08:00,1.5161,104.2128,C,Cloud to Cloud,2025-04-08 08:44:38.466000+08:00
2025-04-08 17:07:05,2025-04-08 08:46:00+08:00,2025-04-08 08:48:03+08:00,1.5262,104.2077,C,Cloud to Cloud,2025-04-08 08:44:38.467000+08:00
2025-04-08 17:07:05,2025-04-08 08:46:00+08:00,2025-04-08 08:48:03+08:00,1.461,104.1281,C,Cloud to Cloud,2025-04-08 08:44:38.556000+08:00
2025-04-08 17:07:05,2025-04-08 08:46:00+08:00,2025-04-08 08:48:03+08:00,1.5914,104.305,C,Cloud to Cloud,2025-04-08 08:44:38.733000+08:00
2025-04-08 17:07:05,2025-04-08 08:46:00+08:00,2025-04-08 08:48:03+08:00,1.5395,104.1959,C,Cloud to Cloud,2025-04-08 08:44:39.249000+08:00
2025-04-08 17:07:05,2025-04-08 08:46:00+08:00,2025-04-08 08:48:03+08:00,1.5752,104.2704,C,Cloud to Cloud,2025-04-08 08:44:39.347000+08:00
2025-04-08 17:07:05,2025-04-08 08:46:00+08:00,2025-04-08 08:48:03+08:00,1.482,104.1375,C,Cloud to Cloud,2025-04-08 08:44:39.347000+08:00
2025-04-08 17:07:05,2025-04-08 08:46:00+08:00,2025-04-08 08:48:03+08:00,1.48,104.1309,C,Cloud to Cloud,2025-04-08 08:44:39.347000+08:00
2025-04-08 17:07:05,2025-04-08 08:46:00+08:00,2025-04-08 08:48:03+08:00,1.5343,104.2201,C,Cloud to Cloud,2025-04-08 08:44:39.393000+08:00
2025-04-08 17:07:05,2025-04-08 08:46:00+08:00,2025-04-08 08:48:03+08:00,1.6404,104.4533,G,Cloud to Ground,2025-04-08 08:45:26.604000+08:00
2025-04-08 17:07:05,2025-04-08 08:46:00+08:00,2025-04-08 08:48:03+08:00,1.4621,104.1862,C,Cloud to Cloud,2025-04-08 08:45:26.758000+08:00
2025-04-08 17:07:05,2025-04-08 08:44:00+08:00,2025-04-08 08:46:02+08:00,1.5503,104.2439,C,Cloud to Cloud,2025-04-08 08:42:18.453000+08:00
2025-04-08 17:07:05,2025-04-08 08:44:00+08:00,2025-04-08 08:46:02+08:00,1.5915,104.3109,C,Cloud to Cloud,2025-04-08 08:42:18.454000+08:00
2025-04-08 17:07:05,2025-04-08 08:44:00+08:00,2025-04-08 08:46:02+08:00,1.624,104.3545,C,Cloud to Cloud,2025-04-08 08:42:18.454000+08:00
2025-04-08 17:07:05,2025-04-08 08:44:00+08:00,2025-04-08 08:46:02+08:00,1.6222,104.3689,C,Cloud to Cloud,2025-04-08 08:42:18.454000+08:00
2025-04-08 17:07:05,2025-04-08 08:44:00+08:00,2025-04-08 08:46:02+08:00,1.5991,104.2922,C,Cloud to Cloud,2025-04-08 08:42:18.454000+08:00
2025-04-08 17:07:05,2025-04-08 08:44:00+08:00,2025-04-08 08:46:02+08:00,1.5844,104.3071,C,Cloud to Cloud,2025-04-08 08:42:18.455000+08:00
2025-04-08 17:07:05,2025-04-08 08:44:00+08:00,2025-04-08 08:46:02+08:00,1.6213,104.2524,C,Cloud to Cloud,2025-04-08 08:42:18.514000+08:00
2025-04-08 17:07:05,2025-04-08 08:44:00+08:00,2025-04-08 08:46:02+08:00,1.593,104.2187,C,Cloud to Cloud,2025-04-08 08:42:18.514000+08:00
2025-04-08 17:07:05,2025-04-08 08:44:00+08:00,2025-04-08 08:46:02+08:00,1.587,104.2068,C,Cloud to Cloud,2025-04-08 08:42:18.563000+08:00
2025-04-08 17:07:05,2025-04-08 08:44:00+08:00,2025-04-08 08:46:02+08:00,1.6222,104.2449,C,Cloud to Cloud,2025-04-08 08:42:18.563000+08:00
2025-04-08 17:07:05,2025-04-08 08:44:00+08:00,2025-04-08 08:46:02+08:00,1.6318,104.3506,C,Cloud to Cloud,2025-04-08 08:42:18.677000+08:00
2025-04-08 17:07:05,2025-04-08 08:44:00+08:00,2025-04-08 08:46:02+08:00,1.5411,104.2237,C,Cloud to Cloud,2025-04-08 08:42:18.813000+08:00
2025-04-08 17:07:05,2025-04-08 08:44:00+08:00,2025-04-08 08:46:02+08:00,1.546,104.2564,C,Cloud to Cloud,2025-04-08 08:42:18.813000+08:00
2025-04-08 17:07:05,2025-04-08 08:44:00+08:00,2025-04-08 08:46:02+08:00,1.5361,104.2077,C,Cloud to Cloud,2025-04-08 08:42:18.813000+08:00
2025-04-08 17:07:05,2025-04-08 08:44:00+08:00,2025-04-08 08:46:02+08:00,1.495,104.1576,C,Cloud to Cloud,2025-04-08 08:42:18.848000+08:00
2025-04-08 17:07:05,2025-04-08 08:44:00+08:00,2025-04-08 08:46:02+08:00,1.4949,104.1567,C,Cloud to Cloud,2025-04-08 08:42:18.848000+08:00
2025-04-08 17:07:05,2025-04-08 08:44:00+08:00,2025-04-08 08:46:02+08:00,1.5243,104.1666,C,Cloud to Cloud,2025-04-08 08:42:19.206000+08:00
2025-04-08 17:07:05,2025-04-08 08:44:00+08:00,2025-04-08 08:46:02+08:00,1.5255,104.1871,C,Cloud to Cloud,2025-04-08 08:42:19.206000+08:00
2025-04-08 17:07:05,2025-04-08 08:44:00+08:00,2025-04-08 08:46:02+08:00,1.4828,104.1294,C,Cloud to Cloud,2025-04-08 08:42:19.207000+08:00
2025-04-08 17:07:05,2025-04-08 08:44:00+08:00,2025-04-08 08:46:02+08:00,1.6184,104.2686,C,Cloud to Cloud,2025-04-08 08:42:19.207000+08:00
2025-04-08 17:07:05,2025-04-08 08:44:00+08:00,2025-04-08 08:46:02+08:00,1.526,104.1744,C,Cloud to Cloud,2025-04-08 08:42:19.208000+08:00
2025-04-08 17:07:05,2025-04-08 08:44:00+08:00,2025-04-08 08:46:02+08:00,1.504,104.1516,C,Cloud to Cloud,2025-04-08 08:42:19.208000+08:00
2025-04-08 17:07:05,2025-04-08 08:44:00+08:00,2025-04-08 08:46:02+08:00,1.4996,104.1476,C,Cloud to Cloud,2025-04-08 08:42:19.208000+08:00
2025-04-08 17:07:05,2025-04-08 08:44:00+08:00,2025-04-08 08:46:02+08:00,1.5989,104.2685,C,Cloud to Cloud,2025-04-08 08:42:19.272000+08:00
2025-04-08 17:07:05,2025-04-08 08:44:00+08:00,2025-04-08 08:46:02+08:00,1.5825,104.2481,C,Cloud to Cloud,2025-04-08 08:42:19.272000+08:00
2025-04-08 17:07:05,2025-04-08 08:44:00+08:00,2025-04-08 08:46:02+08:00,1.4936,104.1505,C,Cloud to Cloud,2025-04-08 08:42:19.273000+08:00
2025-04-08 17:07:05,2025-04-08 08:44:00+08:00,2025-04-08 08:46:02+08:00,1.5304,104.1801,C,Cloud to Cloud,2025-04-08 08:42:19.310000+08:00
2025-04-08 17:07:05,2025-04-08 08:44:00+08:00,2025-04-08 08:46:02+08:00,1.5374,104.2162,C,Cloud to Cloud,2025-04-08 08:42:19.310000+08:00
2025-04-08 17:07:05,2025-04-08 08:44:00+08:00,2025-04-08 08:46:02+08:00,1.4965,104.129,C,Cloud to Cloud,2025-04-08 08:42:19.311000+08:00
2025-04-08 17:07:05,2025-04-08 08:44:00+08:00,2025-04-08 08:46:02+08:00,1.5959,104.1721,C,Cloud to Cloud,2025-04-08 08:42:19.474000+08:00
2025-04-08 17:07:05,2025-04-08 08:44:00+08:00,2025-04-08 08:46:02+08:00,1.6158,104.188,C,Cloud to Cloud,2025-04-08 08:42:19.561000+08:00
2025-04-08 17:07:05,2025-04-08 08:44:00+08:00,2025-04-08 08:46:02+08:00,1.6185,104.1838,C,Cloud to Cloud,2025-04-08 08:42:19.561000+08:00
2025-04-08 17:07:05,2025-04-08 08:44:00+08:00,2025-04-08 08:46:02+08:00,1.5045,104.2078,C,Cloud to Cloud,2025-04-08 08:43:18.829000+08:00
2025-04-08 17:07:05,2025-04-08 08:44:00+08:00,2025-04-08 08:46:02+08:00,1.5045,104.2078,C,Cloud to Cloud,2025-04-08 08:43:18.829000+08:00
2025-04-08 17:07:05,2025-04-08 08:44:00+08:00,2025-04-08 08:46:02+08:00,1.5392,104.226,C,Cloud to Cloud,2025-04-08 08:43:18.839000+08:00
2025-04-08 17:07:05,2025-04-08 08:44:00+08:00,2025-04-08 08:46:02+08:00,1.4746,104.1805,C,Cloud to Cloud,2025-04-08 08:43:18.888000+08:00
2025-04-08 17:07:05,2025-04-08 08:44:00+08:00,2025-04-08 08:46:02+08:00,1.454,104.1491,C,Cloud to Cloud,2025-04-08 08:43:18.950000+08:00
2025-04-08 17:07:05,2025-04-08 08:44:00+08:00,2025-04-08 08:46:02+08:00,1.5112,104.1025,C,Cloud to Cloud,2025-04-08 08:43:19.046000+08:00
2025-04-08 17:07:05,2025-04-08 08:44:00+08:00,2025-04-08 08:46:02+08:00,1.5829,104.3348,C,Cloud to Cloud,2025-04-08 08:43:52.868000+08:00
2025-04-08 17:07:05,2025-04-08 08:44:00+08:00,2025-04-08 08:46:02+08:00,1.5893,104.2526,C,Cloud to Cloud,2025-04-08 08:43:52.869000+08:00
2025-04-08 17:07:05,2025-04-08 08:44:00+08:00,2025-04-08 08:46:02+08:00,1.5943,104.2591,C,Cloud to Cloud,2025-04-08 08:43:52.869000+08:00
2025-04-08 17:07:05,2025-04-08 08:44:00+08:00,2025-04-08 08:46:02+08:00,1.625,104.3068,C,Cloud to Cloud,2025-04-08 08:43:52.869000+08:00
2025-04-08 17:07:05,2025-04-08 08:44:00+08:00,2025-04-08 08:46:02+08:00,1.5989,104.273,C,Cloud to Cloud,2025-04-08 08:43:52.869000+08:00
2025-04-08 17:07:05,2025-04-08 08:44:00+08:00,2025-04-08 08:46:02+08:00,1.6354,104.3729,C,Cloud to Cloud,2025-04-08 08:43:52.869000+08:00
2025-04-08 17:07:05,2025-04-08 08:44:00+08:00,2025-04-08 08:46:02+08:00,1.6342,104.4085,C,Cloud to Cloud,2025-04-08 08:43:52.876000+08:00
2025-04-08 17:07:05,2025-04-08 08:44:00+08:00,2025-04-08 08:46:02+08:00,1.5383,104.2086,C,Cloud to Cloud,2025-04-08 08:43:52.877000+08:00
2025-04-08 17:07:05,2025-04-08 08:42:00+08:00,2025-04-08 08:44:03+08:00,1.6254,104.4121,G,Cloud to Ground,2025-04-08 08:40:36.688000+08:00
2025-04-08 17:07:05,2025-04-08 08:42:00+08:00,2025-04-08 08:44:03+08:00,1.6387,104.4524,G,Cloud to Ground,2025-04-08 08:40:36.739000+08:00
2025-04-08 17:07:05,2025-04-08 08:42:00+08:00,2025-04-08 08:44:03+08:00,1.5692,104.3442,C,Cloud to Cloud,2025-04-08 08:40:36.863000+08:00
2025-04-08 17:07:05,2025-04-08 08:42:00+08:00,2025-04-08 08:44:03+08:00,1.5025,104.135,C,Cloud to Cloud,2025-04-08 08:40:36.863000+08:00
2025-04-08 17:07:05,2025-04-08 08:42:00+08:00,2025-04-08 08:44:03+08:00,1.6496,104.4697,G,Cloud to Ground,2025-04-08 08:40:36.894000+08:00
2025-04-08 17:07:05,2025-04-08 08:42:00+08:00,2025-04-08 08:44:03+08:00,1.6474,104.2721,C,Cloud to Cloud,2025-04-08 08:40:37.419000+08:00
2025-04-08 17:07:05,2025-04-08 08:42:00+08:00,2025-04-08 08:44:03+08:00,1.6451,104.2688,C,Cloud to Cloud,2025-04-08 08:40:37.419000+08:00
2025-04-08 17:07:05,2025-04-08 08:42:00+08:00,2025-04-08 08:44:03+08:00,1.5386,104.2125,C,Cloud to Cloud,2025-04-08 08:40:37.506000+08:00
2025-04-08 17:07:05,2025-04-08 08:42:00+08:00,2025-04-08 08:44:03+08:00,1.5352,104.2064,C,Cloud to Cloud,2025-04-08 08:40:37.506000+08:00
2025-04-08 17:07:05,2025-04-08 08:42:00+08:00,2025-04-08 08:44:03+08:00,1.5588,104.2329,C,Cloud to Cloud,2025-04-08 08:40:37.506000+08:00
2025-04-08 17:07:05,2025-04-08 08:42:00+08:00,2025-04-08 08:44:03+08:00,1.5381,104.2108,C,Cloud to Cloud,2025-04-08 08:40:37.506000+08:00
2025-04-08 17:07:05,2025-04-08 08:42:00+08:00,2025-04-08 08:44:03+08:00,1.5526,104.2654,C,Cloud to Cloud,2025-04-08 08:41:25.001000+08:00
2025-04-08 17:07:05,2025-04-08 08:42:00+08:00,2025-04-08 08:44:03+08:00,1.6457,104.4174,C,Cloud to Cloud,2025-04-08 08:41:25.328000+08:00
2025-04-08 17:07:05,2025-04-08 08:42:00+08:00,2025-04-08 08:44:03+08:00,1.6483,104.398,C,Cloud to Cloud,2025-04-08 08:41:25.328000+08:00
2025-04-08 17:07:05,2025-04-08 08:42:00+08:00,2025-04-08 08:44:03+08:00,1.4725,104.1527,C,Cloud to Cloud,2025-04-08 08:41:54.789000+08:00
2025-04-08 17:07:05,2025-04-08 08:42:00+08:00,2025-04-08 08:44:03+08:00,1.4468,104.1169,C,Cloud to Cloud,2025-04-08 08:41:54.789000+08:00
2025-04-08 17:07:05,2025-04-08 08:40:00+08:00,2025-04-08 08:42:02+08:00,1.6458,104.4479,G,Cloud to Ground,2025-04-08 08:38:01.536000+08:00
2025-04-08 17:07:05,2025-04-08 08:40:00+08:00,2025-04-08 08:42:02+08:00,1.5067,104.2385,C,Cloud to Cloud,2025-04-08 08:38:01.536000+08:00
2025-04-08 17:07:05,2025-04-08 08:40:00+08:00,2025-04-08 08:42:02+08:00,1.4861,104.1766,C,Cloud to Cloud,2025-04-08 08:38:01.578000+08:00
2025-04-08 17:07:05,2025-04-08 08:40:00+08:00,2025-04-08 08:42:02+08:00,1.4741,104.1616,C,Cloud to Cloud,2025-04-08 08:38:01.578000+08:00
2025-04-08 17:07:05,2025-04-08 08:40:00+08:00,2025-04-08 08:42:02+08:00,1.6343,104.4302,G,Cloud to Ground,2025-04-08 08:38:48.707000+08:00
2025-04-08 17:07:05,2025-04-08 08:40:00+08:00,2025-04-08 08:42:02+08:00,1.6439,104.4491,G,Cloud to Ground,2025-04-08 08:38:48.756000+08:00
2025-04-08 17:07:05,2025-04-08 08:40:00+08:00,2025-04-08 08:42:02+08:00,1.5044,104.2191,C,Cloud to Cloud,2025-04-08 08:38:48.782000+08:00
2025-04-08 17:07:05,2025-04-08 08:40:00+08:00,2025-04-08 08:42:02+08:00,1.6293,104.4314,G,Cloud to Ground,2025-04-08 08:38:48.782000+08:00
2025-04-08 17:07:05,2025-04-08 08:40:00+08:00,2025-04-08 08:42:02+08:00,1.6325,104.4217,G,Cloud to Ground,2025-04-08 08:38:48.807000+08:00
2025-04-08 17:07:05,2025-04-08 08:40:00+08:00,2025-04-08 08:42:02+08:00,1.5966,104.3645,G,Cloud to Ground,2025-04-08 08:38:48.835000+08:00
2025-04-08 17:07:05,2025-04-08 08:40:00+08:00,2025-04-08 08:42:02+08:00,1.4739,104.1554,C,Cloud to Cloud,2025-04-08 08:38:48.870000+08:00
2025-04-08 17:07:05,2025-04-08 08:40:00+08:00,2025-04-08 08:42:02+08:00,1.628,104.4176,G,Cloud to Ground,2025-04-08 08:38:48.871000+08:00
2025-04-08 17:07:05,2025-04-08 08:40:00+08:00,2025-04-08 08:42:02+08:00,1.5765,104.3485,C,Cloud to Cloud,2025-04-08 08:38:49.143000+08:00
2025-04-08 17:07:05,2025-04-08 08:40:00+08:00,2025-04-08 08:42:02+08:00,1.5551,104.329,C,Cloud to Cloud,2025-04-08 08:38:49.143000+08:00
2025-04-08 17:07:05,2025-04-08 08:40:00+08:00,2025-04-08 08:42:02+08:00,1.6371,104.4412,G,Cloud to Ground,2025-04-08 08:38:49.168000+08:00
2025-04-08 17:07:05,2025-04-08 08:40:00+08:00,2025-04-08 08:42:02+08:00,1.5655,104.2511,C,Cloud to Cloud,2025-04-08 08:38:49.203000+08:00
2025-04-08 17:07:05,2025-04-08 08:40:00+08:00,2025-04-08 08:42:02+08:00,1.6139,104.3948,G,Cloud to Ground,2025-04-08 08:38:49.495000+08:00
2025-04-08 17:07:05,2025-04-08 08:40:00+08:00,2025-04-08 08:42:02+08:00,1.638,104.432,G,Cloud to Ground,2025-04-08 08:38:49.588000+08:00
2025-04-08 17:07:05,2025-04-08 08:40:00+08:00,2025-04-08 08:42:02+08:00,1.641,104.4476,G,Cloud to Ground,2025-04-08 08:38:49.731000+08:00
2025-04-08 17:07:05,2025-04-08 08:40:00+08:00,2025-04-08 08:42:02+08:00,1.5038,104.1486,C,Cloud to Cloud,2025-04-08 08:38:49.800000+08:00
2025-04-08 17:07:05,2025-04-08 08:40:00+08:00,2025-04-08 08:42:02+08:00,1.5174,104.1779,C,Cloud to Cloud,2025-04-08 08:38:49.973000+08:00
2025-04-08 17:07:05,2025-04-08 08:40:00+08:00,2025-04-08 08:42:02+08:00,1.5174,104.1648,C,Cloud to Cloud,2025-04-08 08:38:50.018000+08:00
2025-04-08 17:07:05,2025-04-08 08:38:00+08:00,2025-04-08 08:40:03+08:00,1.6401,104.3551,C,Cloud to Cloud,2025-04-08 08:36:34.137000+08:00
2025-04-08 17:07:05,2025-04-08 08:38:00+08:00,2025-04-08 08:40:03+08:00,1.6366,104.3666,C,Cloud to Cloud,2025-04-08 08:36:34.443000+08:00
2025-04-08 17:07:05,2025-04-08 08:38:00+08:00,2025-04-08 08:40:03+08:00,1.541,104.1769,C,Cloud to Cloud,2025-04-08 08:36:34.443000+08:00
2025-04-08 17:07:05,2025-04-08 08:38:00+08:00,2025-04-08 08:40:03+08:00,1.5072,104.265,C,Cloud to Cloud,2025-04-08 08:36:38.222000+08:00
2025-04-08 17:07:05,2025-04-08 08:38:00+08:00,2025-04-08 08:40:03+08:00,1.4607,104.1348,C,Cloud to Cloud,2025-04-08 08:36:38.222000+08:00
2025-04-08 17:07:05,2025-04-08 08:38:00+08:00,2025-04-08 08:40:03+08:00,1.5018,104.2242,C,Cloud to Cloud,2025-04-08 08:37:05.978000+08:00
2025-04-08 17:07:05,2025-04-08 08:38:00+08:00,2025-04-08 08:40:03+08:00,1.6483,104.4179,G,Cloud to Ground,2025-04-08 08:37:30.725000+08:00
2025-04-08 17:07:05,2025-04-08 08:38:00+08:00,2025-04-08 08:40:03+08:00,1.6059,104.4586,G,Cloud to Ground,2025-04-08 08:37:30.768000+08:00
2025-04-08 17:07:05,2025-04-08 08:38:00+08:00,2025-04-08 08:40:03+08:00,1.5297,104.2437,C,Cloud to Cloud,2025-04-08 08:37:30.845000+08:00
