fetch_time,observation_window,data_updated,latitude,longitude,strike_type,description,strike_time
2026-07-24 12:58:16,2026-07-23T20:36:00+08:00,2026-07-23T20:38:03+08:00,1.3205,103.2785,C,Cloud to Cloud,2026-07-23T20:35:21.258+08:00
2026-07-24 12:58:16,2026-07-23T20:36:00+08:00,2026-07-23T20:38:03+08:00,1.3001,103.5725,C,Cloud to Cloud,2026-07-23T20:35:21.525+08:00
2026-07-24 12:58:16,2026-07-23T20:36:00+08:00,2026-07-23T20:38:03+08:00,1.2982,103.578,C,Cloud to Cloud,2026-07-23T20:35:21.605+08:00
2026-07-24 12:58:16,2026-07-23T20:36:00+08:00,2026-07-23T20:38:03+08:00,1.3559,103.4483,C,Cloud to Cloud,2026-07-23T20:35:21.641+08:00
2026-07-24 12:58:16,2026-07-23T20:36:00+08:00,2026-07-23T20:38:03+08:00,1.3612,103.4337,C,Cloud to Cloud,2026-07-23T20:35:21.642+08:00
2026-07-24 12:58:16,2026-07-23T20:34:00+08:00,2026-07-23T20:36:02+08:00,1.3263,103.2616,C,Cloud to Cloud,2026-07-23T20:33:45.178+08:00
2026-07-24 12:58:16,2026-07-23T20:34:00+08:00,2026-07-23T20:36:02+08:00,1.3294,103.2532,C,Cloud to Cloud,2026-07-23T20:33:45.182+08:00
2026-07-24 12:58:16,2026-07-23T20:34:00+08:00,2026-07-23T20:36:02+08:00,1.2826,103.3865,C,Cloud to Cloud,2026-07-23T20:33:45.793+08:00
2026-07-24 12:58:16,2026-07-23T20:32:00+08:00,2026-07-23T20:34:02+08:00,1.313,103.2604,C,Cloud to Cloud,2026-07-23T20:30:05.185+08:00
2026-07-24 12:58:16,2026-07-23T20:32:00+08:00,2026-07-23T20:34:02+08:00,1.3022,103.2809,C,Cloud to Cloud,2026-07-23T20:30:05.196+08:00
2026-07-24 12:58:16,2026-07-23T20:32:00+08:00,2026-07-23T20:34:02+08:00,1.2939,103.2539,G,Cloud to Ground,2026-07-23T20:30:05.196+08:00
2026-07-24 12:58:16,2026-07-23T20:32:00+08:00,2026-07-23T20:34:02+08:00,1.3235,103.2913,G,Cloud to Ground,2026-07-23T20:30:05.223+08:00
2026-07-24 12:58:16,2026-07-23T20:32:00+08:00,2026-07-23T20:34:02+08:00,1.3568,103.4213,C,Cloud to Cloud,2026-07-23T20:30:05.239+08:00
2026-07-24 12:58:16,2026-07-23T20:32:00+08:00,2026-07-23T20:34:02+08:00,1.3576,103.4201,C,Cloud to Cloud,2026-07-23T20:30:05.239+08:00
2026-07-24 12:58:16,2026-07-23T20:32:00+08:00,2026-07-23T20:34:02+08:00,1.3064,103.5834,C,Cloud to Cloud,2026-07-23T20:30:05.239+08:00
2026-07-24 12:58:16,2026-07-23T20:32:00+08:00,2026-07-23T20:34:02+08:00,1.305,103.569,C,Cloud to Cloud,2026-07-23T20:30:05.24+08:00
2026-07-24 12:58:16,2026-07-23T20:32:00+08:00,2026-07-23T20:34:02+08:00,1.3027,103.556,C,Cloud to Cloud,2026-07-23T20:30:05.531+08:00
2026-07-24 12:58:16,2026-07-23T20:32:00+08:00,2026-07-23T20:34:02+08:00,1.3039,103.5166,C,Cloud to Cloud,2026-07-23T20:30:05.555+08:00
2026-07-24 12:58:16,2026-07-23T20:32:00+08:00,2026-07-23T20:34:02+08:00,1.2967,103.5513,C,Cloud to Cloud,2026-07-23T20:30:05.555+08:00
2026-07-24 12:58:16,2026-07-23T20:32:00+08:00,2026-07-23T20:34:02+08:00,1.2936,103.5567,C,Cloud to Cloud,2026-07-23T20:30:05.697+08:00
2026-07-24 12:58:16,2026-07-23T20:32:00+08:00,2026-07-23T20:34:02+08:00,1.3199,103.2853,G,Cloud to Ground,2026-07-23T20:30:05.697+08:00
2026-07-24 12:58:16,2026-07-23T20:32:00+08:00,2026-07-23T20:34:02+08:00,1.3019,103.3948,C,Cloud to Cloud,2026-07-23T20:30:41.255+08:00
