fetch_time,observation_window,data_updated,latitude,longitude,strike_type,description,strike_time
2025-12-27 11:15:32,2025-12-26T19:42:00+08:00,2025-12-26T19:44:02+08:00,1.4373,103.6929,C,Cloud to Cloud,2025-12-26T19:41:01.441+08:00
2025-12-27 11:15:32,2025-12-26T19:42:00+08:00,2025-12-26T19:44:02+08:00,1.4803,103.6568,C,Cloud to Cloud,2025-12-26T19:41:01.442+08:00
2025-12-27 11:15:32,2025-12-26T19:42:00+08:00,2025-12-26T19:44:02+08:00,1.4446,103.6751,C,Cloud to Cloud,2025-12-26T19:41:01.442+08:00
2025-12-27 11:15:32,2025-12-26T19:42:00+08:00,2025-12-26T19:44:02+08:00,1.4556,103.6999,C,Cloud to Cloud,2025-12-26T19:41:01.443+08:00
2025-12-27 11:15:32,2025-12-26T19:42:00+08:00,2025-12-26T19:44:02+08:00,1.4373,103.6936,C,Cloud to Cloud,2025-12-26T19:41:01.443+08:00
2025-12-27 11:15:32,2025-12-26T19:42:00+08:00,2025-12-26T19:44:02+08:00,1.4664,103.7026,C,Cloud to Cloud,2025-12-26T19:41:01.446+08:00
2025-12-27 11:15:32,2025-12-26T19:42:00+08:00,2025-12-26T19:44:02+08:00,1.4617,103.7147,C,Cloud to Cloud,2025-12-26T19:41:01.448+08:00
2025-12-27 11:15:32,2025-12-26T19:42:00+08:00,2025-12-26T19:44:02+08:00,1.4641,103.7056,C,Cloud to Cloud,2025-12-26T19:41:01.449+08:00
2025-12-27 11:15:32,2025-12-26T19:42:00+08:00,2025-12-26T19:44:02+08:00,1.4599,103.6943,C,Cloud to Cloud,2025-12-26T19:41:01.45+08:00
2025-12-27 11:15:32,2025-12-26T19:42:00+08:00,2025-12-26T19:44:02+08:00,1.462,103.7088,C,Cloud to Cloud,2025-12-26T19:41:01.45+08:00
2025-12-27 11:15:32,2025-12-26T19:42:00+08:00,2025-12-26T19:44:02+08:00,1.4622,103.7066,C,Cloud to Cloud,2025-12-26T19:41:01.45+08:00
2025-12-27 11:15:32,2025-12-26T19:42:00+08:00,2025-12-26T19:44:02+08:00,1.4626,103.7153,C,Cloud to Cloud,2025-12-26T19:41:01.452+08:00
2025-12-27 11:15:32,2025-12-26T19:42:00+08:00,2025-12-26T19:44:02+08:00,1.4616,103.7175,C,Cloud to Cloud,2025-12-26T19:41:01.455+08:00
2025-12-27 11:15:32,2025-12-26T19:34:00+08:00,2025-12-26T19:36:03+08:00,1.4323,103.7255,C,Cloud to Cloud,2025-12-26T19:33:30.978+08:00
2025-12-27 11:15:32,2025-12-26T19:34:00+08:00,2025-12-26T19:36:03+08:00,1.4832,103.7047,C,Cloud to Cloud,2025-12-26T19:33:31.01+08:00
2025-12-27 11:15:32,2025-12-26T19:34:00+08:00,2025-12-26T19:36:03+08:00,1.4596,103.7045,C,Cloud to Cloud,2025-12-26T19:33:31.01+08:00
2025-12-27 11:15:32,2025-12-26T19:34:00+08:00,2025-12-26T19:36:03+08:00,1.4569,103.7111,C,Cloud to Cloud,2025-12-26T19:33:31.011+08:00
2025-12-27 11:15:32,2025-12-26T19:34:00+08:00,2025-12-26T19:36:03+08:00,1.4551,103.7126,C,Cloud to Cloud,2025-12-26T19:33:31.012+08:00
2025-12-27 11:15:32,2025-12-26T19:34:00+08:00,2025-12-26T19:36:03+08:00,1.4813,103.6945,C,Cloud to Cloud,2025-12-26T19:33:31.022+08:00
2025-12-27 11:15:32,2025-12-26T19:34:00+08:00,2025-12-26T19:36:03+08:00,1.4689,103.7213,C,Cloud to Cloud,2025-12-26T19:33:31.053+08:00
2025-12-27 11:15:32,2025-12-26T19:34:00+08:00,2025-12-26T19:36:03+08:00,1.4688,103.71,C,Cloud to Cloud,2025-12-26T19:33:31.083+08:00
2025-12-27 11:15:32,2025-12-26T19:34:00+08:00,2025-12-26T19:36:03+08:00,1.5058,103.7696,C,Cloud to Cloud,2025-12-26T19:33:31.083+08:00
2025-12-27 11:15:32,2025-12-26T19:34:00+08:00,2025-12-26T19:36:03+08:00,1.4568,103.6976,C,Cloud to Cloud,2025-12-26T19:33:31.099+08:00
2025-12-27 11:15:32,2025-12-26T19:34:00+08:00,2025-12-26T19:36:03+08:00,1.4568,103.6976,C,Cloud to Cloud,2025-12-26T19:33:31.1+08:00
2025-12-27 11:15:32,2025-12-26T19:34:00+08:00,2025-12-26T19:36:03+08:00,1.4625,103.7068,C,Cloud to Cloud,2025-12-26T19:33:31.139+08:00
2025-12-27 11:15:32,2025-12-26T19:32:00+08:00,2025-12-26T19:34:02+08:00,1.4633,103.7008,C,Cloud to Cloud,2025-12-26T19:31:24.025+08:00
2025-12-27 11:15:32,2025-12-26T19:32:00+08:00,2025-12-26T19:34:02+08:00,1.4458,103.6805,C,Cloud to Cloud,2025-12-26T19:31:24.027+08:00
2025-12-27 11:15:32,2025-12-26T19:32:00+08:00,2025-12-26T19:34:02+08:00,1.4562,103.6931,C,Cloud to Cloud,2025-12-26T19:31:24.028+08:00
2025-12-27 11:15:32,2025-12-26T19:32:00+08:00,2025-12-26T19:34:02+08:00,1.4502,103.6686,C,Cloud to Cloud,2025-12-26T19:31:24.028+08:00
2025-12-27 11:15:32,2025-12-26T19:32:00+08:00,2025-12-26T19:34:02+08:00,1.4651,103.6979,C,Cloud to Cloud,2025-12-26T19:31:24.028+08:00
2025-12-27 11:15:32,2025-12-26T19:32:00+08:00,2025-12-26T19:34:02+08:00,1.4912,103.6577,C,Cloud to Cloud,2025-12-26T19:31:24.028+08:00
2025-12-27 11:15:32,2025-12-26T19:32:00+08:00,2025-12-26T19:34:02+08:00,1.4688,103.67,C,Cloud to Cloud,2025-12-26T19:31:24.028+08:00
2025-12-27 11:15:32,2025-12-26T19:32:00+08:00,2025-12-26T19:34:02+08:00,1.4601,103.6926,C,Cloud to Cloud,2025-12-26T19:31:24.029+08:00
2025-12-27 11:15:32,2025-12-26T19:32:00+08:00,2025-12-26T19:34:02+08:00,1.4597,103.6937,C,Cloud to Cloud,2025-12-26T19:31:24.029+08:00
2025-12-27 11:15:32,2025-12-26T19:32:00+08:00,2025-12-26T19:34:02+08:00,1.4674,103.6777,C,Cloud to Cloud,2025-12-26T19:31:24.029+08:00
2025-12-27 11:15:32,2025-12-26T19:32:00+08:00,2025-12-26T19:34:02+08:00,1.4605,103.6947,C,Cloud to Cloud,2025-12-26T19:31:24.03+08:00
2025-12-27 11:15:32,2025-12-26T19:32:00+08:00,2025-12-26T19:34:02+08:00,1.4666,103.6946,C,Cloud to Cloud,2025-12-26T19:31:24.03+08:00
2025-12-27 11:15:32,2025-12-26T19:32:00+08:00,2025-12-26T19:34:02+08:00,1.456,103.6992,C,Cloud to Cloud,2025-12-26T19:31:24.03+08:00
2025-12-27 11:15:32,2025-12-26T19:32:00+08:00,2025-12-26T19:34:02+08:00,1.4693,103.6997,C,Cloud to Cloud,2025-12-26T19:31:24.03+08:00
2025-12-27 11:15:32,2025-12-26T19:32:00+08:00,2025-12-26T19:34:02+08:00,1.4681,103.7005,C,Cloud to Cloud,2025-12-26T19:31:24.03+08:00
2025-12-27 11:15:32,2025-12-26T19:32:00+08:00,2025-12-26T19:34:02+08:00,1.452,103.6998,C,Cloud to Cloud,2025-12-26T19:31:24.03+08:00
2025-12-27 11:15:32,2025-12-26T19:32:00+08:00,2025-12-26T19:34:02+08:00,1.4577,103.7,C,Cloud to Cloud,2025-12-26T19:31:24.03+08:00
2025-12-27 11:15:32,2025-12-26T19:32:00+08:00,2025-12-26T19:34:02+08:00,1.4531,103.6997,C,Cloud to Cloud,2025-12-26T19:31:24.031+08:00
