fetch_time,observation_window,data_updated,latitude,longitude,strike_type,description,strike_time
2025-11-13 11:07:42,2025-11-12T23:00:00+08:00,2025-11-12T23:02:02+08:00,1.0354,103.4309,C,Cloud to Cloud,2025-11-12T22:58:47.349+08:00
2025-11-13 11:07:45,2025-11-12T18:26:00+08:00,2025-11-12T18:28:02+08:00,1.2334,103.8135,C,Cloud to Cloud,2025-11-12T18:24:00+08:00
2025-11-13 11:07:45,2025-11-12T18:26:00+08:00,2025-11-12T18:28:02+08:00,1.2453,103.8447,C,Cloud to Cloud,2025-11-12T18:24:00.004+08:00
2025-11-13 11:07:45,2025-11-12T18:26:00+08:00,2025-11-12T18:28:02+08:00,1.2453,103.8447,C,Cloud to Cloud,2025-11-12T18:24:00.004+08:00
2025-11-13 11:07:45,2025-11-12T18:26:00+08:00,2025-11-12T18:28:02+08:00,1.2362,103.8443,C,Cloud to Cloud,2025-11-12T18:24:00.039+08:00
2025-11-13 11:07:45,2025-11-12T18:26:00+08:00,2025-11-12T18:28:02+08:00,1.2511,103.8278,C,Cloud to Cloud,2025-11-12T18:24:00.041+08:00
2025-11-13 11:07:45,2025-11-12T18:26:00+08:00,2025-11-12T18:28:02+08:00,1.2518,103.8274,C,Cloud to Cloud,2025-11-12T18:24:00.041+08:00
2025-11-13 11:07:45,2025-11-12T18:26:00+08:00,2025-11-12T18:28:02+08:00,1.2417,103.842,C,Cloud to Cloud,2025-11-12T18:24:00.042+08:00
2025-11-13 11:07:45,2025-11-12T18:26:00+08:00,2025-11-12T18:28:02+08:00,1.2435,103.8429,C,Cloud to Cloud,2025-11-12T18:24:00.043+08:00
2025-11-13 11:07:45,2025-11-12T18:26:00+08:00,2025-11-12T18:28:02+08:00,1.2435,103.8429,C,Cloud to Cloud,2025-11-12T18:24:00.043+08:00
2025-11-13 11:07:45,2025-11-12T18:26:00+08:00,2025-11-12T18:28:02+08:00,1.2402,103.8449,C,Cloud to Cloud,2025-11-12T18:24:00.043+08:00
2025-11-13 11:07:45,2025-11-12T18:26:00+08:00,2025-11-12T18:28:02+08:00,1.2402,103.8449,C,Cloud to Cloud,2025-11-12T18:24:00.043+08:00
2025-11-13 11:07:45,2025-11-12T18:26:00+08:00,2025-11-12T18:28:02+08:00,1.2401,103.8458,C,Cloud to Cloud,2025-11-12T18:24:00.043+08:00
2025-11-13 11:07:45,2025-11-12T18:26:00+08:00,2025-11-12T18:28:02+08:00,1.2401,103.8458,C,Cloud to Cloud,2025-11-12T18:24:00.044+08:00
2025-11-13 11:07:45,2025-11-12T18:26:00+08:00,2025-11-12T18:28:02+08:00,1.2347,103.8552,C,Cloud to Cloud,2025-11-12T18:24:00.044+08:00
