fetch_time,observation_window,data_updated,latitude,longitude,strike_type,description,strike_time
2026-01-17 11:15:16,2026-01-16T20:34:00+08:00,2026-01-16T20:36:02+08:00,1.3578,103.7483,C,Cloud to Cloud,2026-01-16T20:33:38.32+08:00
2026-01-17 11:15:16,2026-01-16T20:34:00+08:00,2026-01-16T20:36:02+08:00,1.3576,103.7776,C,Cloud to Cloud,2026-01-16T20:33:38.32+08:00
2026-01-17 11:15:16,2026-01-16T20:34:00+08:00,2026-01-16T20:36:02+08:00,1.3599,103.7508,C,Cloud to Cloud,2026-01-16T20:33:38.32+08:00
2026-01-17 11:15:16,2026-01-16T20:34:00+08:00,2026-01-16T20:36:02+08:00,1.3565,103.7504,C,Cloud to Cloud,2026-01-16T20:33:38.321+08:00
2026-01-17 11:15:16,2026-01-16T20:34:00+08:00,2026-01-16T20:36:02+08:00,1.3577,103.7486,C,Cloud to Cloud,2026-01-16T20:33:38.321+08:00
2026-01-17 11:15:16,2026-01-16T20:34:00+08:00,2026-01-16T20:36:02+08:00,1.3565,103.7495,C,Cloud to Cloud,2026-01-16T20:33:38.321+08:00
2026-01-17 11:15:16,2026-01-16T20:34:00+08:00,2026-01-16T20:36:02+08:00,1.3589,103.7487,C,Cloud to Cloud,2026-01-16T20:33:38.321+08:00
2026-01-17 11:15:16,2026-01-16T20:34:00+08:00,2026-01-16T20:36:02+08:00,1.3573,103.75,C,Cloud to Cloud,2026-01-16T20:33:38.321+08:00
2026-01-17 11:15:16,2026-01-16T20:34:00+08:00,2026-01-16T20:36:02+08:00,1.3576,103.7498,C,Cloud to Cloud,2026-01-16T20:33:38.321+08:00
2026-01-17 11:15:16,2026-01-16T20:34:00+08:00,2026-01-16T20:36:02+08:00,1.3587,103.7497,C,Cloud to Cloud,2026-01-16T20:33:38.321+08:00
2026-01-17 11:15:16,2026-01-16T20:34:00+08:00,2026-01-16T20:36:02+08:00,1.3532,103.7504,C,Cloud to Cloud,2026-01-16T20:33:38.321+08:00
2026-01-17 11:15:16,2026-01-16T20:34:00+08:00,2026-01-16T20:36:02+08:00,1.3503,103.7504,C,Cloud to Cloud,2026-01-16T20:33:38.321+08:00
