fetch_time,observation_window,data_updated,latitude,longitude,strike_type,description,strike_time
2025-09-14 10:56:29,2025-09-13T11:56:00+08:00,2025-09-13T11:58:02+08:00,1.3485,104.4946,G,Cloud to Ground,2025-09-13T11:54:50.189+08:00
2025-09-14 10:56:30,2025-09-13T11:26:00+08:00,2025-09-13T11:28:04+08:00,1.6323,103.4413,C,Cloud to Cloud,2025-09-13T11:24:58.612+08:00
2025-09-14 10:56:30,2025-09-13T10:18:00+08:00,2025-09-13T10:20:03+08:00,1.239,104.2778,C,Cloud to Cloud,2025-09-13T10:17:45.388+08:00
2025-09-14 10:56:30,2025-09-13T10:18:00+08:00,2025-09-13T10:20:03+08:00,1.2851,104.2689,C,Cloud to Cloud,2025-09-13T10:17:45.388+08:00
2025-09-14 10:56:30,2025-09-13T10:18:00+08:00,2025-09-13T10:20:03+08:00,1.2658,104.4038,C,Cloud to Cloud,2025-09-13T10:17:45.621+08:00
2025-09-14 10:56:30,2025-09-13T10:08:00+08:00,2025-09-13T10:10:04+08:00,1.2683,104.2557,C,Cloud to Cloud,2025-09-13T10:07:56.361+08:00
2025-09-14 10:56:30,2025-09-13T10:06:00+08:00,2025-09-13T10:08:02+08:00,1.1235,104.4768,C,Cloud to Cloud,2025-09-13T10:05:01.863+08:00
2025-09-14 10:56:30,2025-09-13T10:06:00+08:00,2025-09-13T10:08:02+08:00,1.2113,104.2813,G,Cloud to Ground,2025-09-13T10:05:01.863+08:00
2025-09-14 10:56:30,2025-09-13T09:58:00+08:00,2025-09-13T10:00:03+08:00,1.1768,104.4232,C,Cloud to Cloud,2025-09-13T09:56:41.434+08:00
2025-09-14 10:56:30,2025-09-13T09:54:00+08:00,2025-09-13T09:56:02+08:00,1.2507,104.215,C,Cloud to Cloud,2025-09-13T09:53:10.76+08:00
2025-09-14 10:56:30,2025-09-13T09:54:00+08:00,2025-09-13T09:56:02+08:00,1.2263,104.3807,C,Cloud to Cloud,2025-09-13T09:53:10.984+08:00
2025-09-14 10:56:30,2025-09-13T09:54:00+08:00,2025-09-13T09:56:02+08:00,1.2154,104.382,C,Cloud to Cloud,2025-09-13T09:53:10.984+08:00
2025-09-14 10:56:30,2025-09-13T09:54:00+08:00,2025-09-13T09:56:02+08:00,1.2043,104.427,C,Cloud to Cloud,2025-09-13T09:53:10.984+08:00
2025-09-14 10:56:30,2025-09-13T09:54:00+08:00,2025-09-13T09:56:02+08:00,1.2247,104.4092,C,Cloud to Cloud,2025-09-13T09:53:10.984+08:00
2025-09-14 10:56:30,2025-09-13T09:54:00+08:00,2025-09-13T09:56:02+08:00,1.2245,104.3828,C,Cloud to Cloud,2025-09-13T09:53:10.993+08:00
2025-09-14 10:56:30,2025-09-13T09:54:00+08:00,2025-09-13T09:56:02+08:00,1.2519,104.2039,C,Cloud to Cloud,2025-09-13T09:53:10.993+08:00
2025-09-14 10:56:30,2025-09-13T09:52:00+08:00,2025-09-13T09:54:02+08:00,1.2441,104.2825,C,Cloud to Cloud,2025-09-13T09:50:31.358+08:00
2025-09-14 10:56:30,2025-09-13T09:52:00+08:00,2025-09-13T09:54:02+08:00,1.2462,104.2917,C,Cloud to Cloud,2025-09-13T09:50:31.358+08:00
2025-09-14 10:56:30,2025-09-13T09:52:00+08:00,2025-09-13T09:54:02+08:00,1.2395,104.3179,C,Cloud to Cloud,2025-09-13T09:50:31.62+08:00
2025-09-14 10:56:30,2025-09-13T09:52:00+08:00,2025-09-13T09:54:02+08:00,1.5595,103.3393,C,Cloud to Cloud,2025-09-13T09:51:13.808+08:00
2025-09-14 10:56:30,2025-09-13T09:52:00+08:00,2025-09-13T09:54:02+08:00,1.5669,103.3312,C,Cloud to Cloud,2025-09-13T09:51:13.809+08:00
2025-09-14 10:56:30,2025-09-13T09:52:00+08:00,2025-09-13T09:54:02+08:00,1.5476,103.3144,C,Cloud to Cloud,2025-09-13T09:51:13.959+08:00
2025-09-14 10:56:31,2025-09-13T09:48:00+08:00,2025-09-13T09:50:02+08:00,1.5053,103.5207,C,Cloud to Cloud,2025-09-13T09:47:04.391+08:00
2025-09-14 10:56:31,2025-09-13T09:46:00+08:00,2025-09-13T09:48:03+08:00,1.5125,103.4921,C,Cloud to Cloud,2025-09-13T09:44:21.395+08:00
2025-09-14 10:56:31,2025-09-13T09:46:00+08:00,2025-09-13T09:48:03+08:00,1.5219,103.444,C,Cloud to Cloud,2025-09-13T09:44:21.395+08:00
2025-09-14 10:56:31,2025-09-13T09:46:00+08:00,2025-09-13T09:48:03+08:00,1.5304,103.3977,C,Cloud to Cloud,2025-09-13T09:44:21.396+08:00
2025-09-14 10:56:31,2025-09-13T09:46:00+08:00,2025-09-13T09:48:03+08:00,1.5282,103.4224,C,Cloud to Cloud,2025-09-13T09:44:21.396+08:00
2025-09-14 10:56:31,2025-09-13T09:46:00+08:00,2025-09-13T09:48:03+08:00,1.5286,103.422,C,Cloud to Cloud,2025-09-13T09:44:21.396+08:00
2025-09-14 10:56:31,2025-09-13T09:46:00+08:00,2025-09-13T09:48:03+08:00,1.5243,103.4416,C,Cloud to Cloud,2025-09-13T09:44:21.398+08:00
2025-09-14 10:56:31,2025-09-13T09:46:00+08:00,2025-09-13T09:48:03+08:00,1.5379,103.3624,C,Cloud to Cloud,2025-09-13T09:44:21.398+08:00
2025-09-14 10:56:31,2025-09-13T09:46:00+08:00,2025-09-13T09:48:03+08:00,1.5206,103.4307,C,Cloud to Cloud,2025-09-13T09:44:21.398+08:00
2025-09-14 10:56:31,2025-09-13T09:46:00+08:00,2025-09-13T09:48:03+08:00,1.4969,103.5479,C,Cloud to Cloud,2025-09-13T09:44:21.4+08:00
2025-09-14 10:56:31,2025-09-13T09:46:00+08:00,2025-09-13T09:48:03+08:00,1.4943,103.5805,C,Cloud to Cloud,2025-09-13T09:44:21.41+08:00
2025-09-14 10:56:31,2025-09-13T09:46:00+08:00,2025-09-13T09:48:03+08:00,1.4902,103.578,C,Cloud to Cloud,2025-09-13T09:44:21.412+08:00
2025-09-14 10:56:31,2025-09-13T09:46:00+08:00,2025-09-13T09:48:03+08:00,1.4991,103.5475,C,Cloud to Cloud,2025-09-13T09:44:21.413+08:00
2025-09-14 10:56:31,2025-09-13T09:46:00+08:00,2025-09-13T09:48:03+08:00,1.4987,103.535,C,Cloud to Cloud,2025-09-13T09:44:21.414+08:00
2025-09-14 10:56:31,2025-09-13T09:46:00+08:00,2025-09-13T09:48:03+08:00,1.5015,103.5373,C,Cloud to Cloud,2025-09-13T09:44:21.414+08:00
2025-09-14 10:56:31,2025-09-13T09:46:00+08:00,2025-09-13T09:48:03+08:00,1.501,103.5426,C,Cloud to Cloud,2025-09-13T09:44:21.415+08:00
2025-09-14 10:56:31,2025-09-13T09:46:00+08:00,2025-09-13T09:48:03+08:00,1.4957,103.5634,C,Cloud to Cloud,2025-09-13T09:44:21.415+08:00
2025-09-14 10:56:31,2025-09-13T09:46:00+08:00,2025-09-13T09:48:03+08:00,1.5105,103.4682,C,Cloud to Cloud,2025-09-13T09:44:21.415+08:00
2025-09-14 10:56:31,2025-09-13T09:46:00+08:00,2025-09-13T09:48:03+08:00,1.5169,103.4606,C,Cloud to Cloud,2025-09-13T09:44:21.415+08:00
2025-09-14 10:56:31,2025-09-13T09:46:00+08:00,2025-09-13T09:48:03+08:00,1.4257,103.2834,G,Cloud to Ground,2025-09-13T09:44:21.718+08:00
2025-09-14 10:56:31,2025-09-13T09:46:00+08:00,2025-09-13T09:48:03+08:00,1.3354,103.4826,C,Cloud to Cloud,2025-09-13T09:44:21.718+08:00
2025-09-14 10:56:31,2025-09-13T09:46:00+08:00,2025-09-13T09:48:03+08:00,1.3285,103.5103,C,Cloud to Cloud,2025-09-13T09:44:21.719+08:00
2025-09-14 10:56:31,2025-09-13T09:46:00+08:00,2025-09-13T09:48:03+08:00,1.3313,103.4572,C,Cloud to Cloud,2025-09-13T09:44:21.719+08:00
2025-09-14 10:56:31,2025-09-13T09:46:00+08:00,2025-09-13T09:48:03+08:00,1.3314,103.4469,C,Cloud to Cloud,2025-09-13T09:44:21.719+08:00
2025-09-14 10:56:31,2025-09-13T09:46:00+08:00,2025-09-13T09:48:03+08:00,1.3304,103.4643,C,Cloud to Cloud,2025-09-13T09:44:21.719+08:00
2025-09-14 10:56:31,2025-09-13T09:46:00+08:00,2025-09-13T09:48:03+08:00,1.3118,103.4321,C,Cloud to Cloud,2025-09-13T09:44:21.719+08:00
2025-09-14 10:56:31,2025-09-13T09:46:00+08:00,2025-09-13T09:48:03+08:00,1.3151,103.4589,C,Cloud to Cloud,2025-09-13T09:44:21.719+08:00
2025-09-14 10:56:31,2025-09-13T09:46:00+08:00,2025-09-13T09:48:03+08:00,1.3132,103.4597,C,Cloud to Cloud,2025-09-13T09:44:21.719+08:00
2025-09-14 10:56:31,2025-09-13T09:46:00+08:00,2025-09-13T09:48:03+08:00,1.3155,103.4495,C,Cloud to Cloud,2025-09-13T09:44:21.719+08:00
2025-09-14 10:56:31,2025-09-13T09:46:00+08:00,2025-09-13T09:48:03+08:00,1.3158,103.4107,C,Cloud to Cloud,2025-09-13T09:44:21.72+08:00
2025-09-14 10:56:31,2025-09-13T09:46:00+08:00,2025-09-13T09:48:03+08:00,1.3193,103.4454,C,Cloud to Cloud,2025-09-13T09:44:21.72+08:00
2025-09-14 10:56:31,2025-09-13T09:46:00+08:00,2025-09-13T09:48:03+08:00,1.3029,103.4085,C,Cloud to Cloud,2025-09-13T09:44:21.72+08:00
2025-09-14 10:56:31,2025-09-13T09:46:00+08:00,2025-09-13T09:48:03+08:00,1.3164,103.4584,C,Cloud to Cloud,2025-09-13T09:44:21.72+08:00
2025-09-14 10:56:31,2025-09-13T09:46:00+08:00,2025-09-13T09:48:03+08:00,1.2913,103.3846,C,Cloud to Cloud,2025-09-13T09:44:21.72+08:00
2025-09-14 10:56:31,2025-09-13T09:46:00+08:00,2025-09-13T09:48:03+08:00,1.2755,103.4016,C,Cloud to Cloud,2025-09-13T09:44:21.72+08:00
2025-09-14 10:56:31,2025-09-13T09:46:00+08:00,2025-09-13T09:48:03+08:00,1.2862,103.4013,C,Cloud to Cloud,2025-09-13T09:44:21.72+08:00
2025-09-14 10:56:31,2025-09-13T09:46:00+08:00,2025-09-13T09:48:03+08:00,1.2909,103.4113,C,Cloud to Cloud,2025-09-13T09:44:21.721+08:00
