fetch_time,observation_window,data_updated,latitude,longitude,strike_type,description,strike_time
2025-05-31 11:05:08,2025-05-30T19:14:00+08:00,2025-05-30T19:16:02+08:00,1.4676,103.8914,C,Cloud to Cloud,2025-05-30T19:13:27.241+08:00
2025-05-31 11:05:09,2025-05-30T18:56:00+08:00,2025-05-30T18:58:02+08:00,1.6487,103.6237,C,Cloud to Cloud,2025-05-30T18:55:48.566+08:00
2025-05-31 11:05:09,2025-05-30T18:50:00+08:00,2025-05-30T18:52:03+08:00,1.6391,103.6434,C,Cloud to Cloud,2025-05-30T18:48:38.918+08:00
2025-05-31 11:05:09,2025-05-30T18:50:00+08:00,2025-05-30T18:52:03+08:00,1.6426,103.6386,C,Cloud to Cloud,2025-05-30T18:48:38.921+08:00
2025-05-31 11:05:09,2025-05-30T18:48:00+08:00,2025-05-30T18:50:03+08:00,1.6176,103.646,C,Cloud to Cloud,2025-05-30T18:47:37.646+08:00
2025-05-31 11:05:09,2025-05-30T18:28:00+08:00,2025-05-30T18:30:02+08:00,1.6234,103.5543,C,Cloud to Cloud,2025-05-30T18:26:14.882+08:00
2025-05-31 11:05:09,2025-05-30T18:26:00+08:00,2025-05-30T18:28:02+08:00,1.6424,103.642,C,Cloud to Cloud,2025-05-30T18:24:11.198+08:00
2025-05-31 11:05:09,2025-05-30T18:24:00+08:00,2025-05-30T18:26:02+08:00,1.6427,103.6256,C,Cloud to Cloud,2025-05-30T18:23:41.911+08:00
2025-05-31 11:05:09,2025-05-30T18:20:00+08:00,2025-05-30T18:22:02+08:00,1.6093,103.6544,C,Cloud to Cloud,2025-05-30T18:18:06.906+08:00
2025-05-31 11:05:09,2025-05-30T18:20:00+08:00,2025-05-30T18:22:02+08:00,1.6093,103.6544,C,Cloud to Cloud,2025-05-30T18:18:06.906+08:00
2025-05-31 11:05:09,2025-05-30T18:18:00+08:00,2025-05-30T18:20:03+08:00,1.5822,103.6561,C,Cloud to Cloud,2025-05-30T18:16:28.791+08:00
2025-05-31 11:05:09,2025-05-30T18:12:00+08:00,2025-05-30T18:14:03+08:00,1.589,103.6516,C,Cloud to Cloud,2025-05-30T18:11:01.649+08:00
