fetch_time,observation_window,data_updated,latitude,longitude,strike_type,description,strike_time
2025-07-05 11:08:14,2025-07-04T22:18:00+08:00,2025-07-04T22:20:03+08:00,1.4664,104.327,C,Cloud to Cloud,2025-07-04T22:17:51.646+08:00
2025-07-05 11:08:14,2025-07-04T22:18:00+08:00,2025-07-04T22:20:03+08:00,1.4495,104.3164,C,Cloud to Cloud,2025-07-04T22:17:51.646+08:00
2025-07-05 11:08:14,2025-07-04T22:16:00+08:00,2025-07-04T22:18:02+08:00,1.4904,104.4588,C,Cloud to Cloud,2025-07-04T22:14:29.227+08:00
2025-07-05 11:08:14,2025-07-04T22:10:00+08:00,2025-07-04T22:12:02+08:00,1.4319,104.2832,C,Cloud to Cloud,2025-07-04T22:08:04+08:00
2025-07-05 11:08:14,2025-07-04T22:08:00+08:00,2025-07-04T22:10:03+08:00,1.5375,104.4983,C,Cloud to Cloud,2025-07-04T22:07:03.078+08:00
2025-07-05 11:08:14,2025-07-04T22:08:00+08:00,2025-07-04T22:10:03+08:00,1.4371,104.2887,C,Cloud to Cloud,2025-07-04T22:07:03.176+08:00
2025-07-05 11:08:14,2025-07-04T22:08:00+08:00,2025-07-04T22:10:03+08:00,1.4352,104.2783,C,Cloud to Cloud,2025-07-04T22:07:03.176+08:00
2025-07-05 11:08:14,2025-07-04T22:04:00+08:00,2025-07-04T22:06:02+08:00,1.5126,104.4136,C,Cloud to Cloud,2025-07-04T22:02:11.764+08:00
2025-07-05 11:08:14,2025-07-04T22:04:00+08:00,2025-07-04T22:06:02+08:00,1.4994,104.4011,C,Cloud to Cloud,2025-07-04T22:02:11.764+08:00
2025-07-05 11:08:14,2025-07-04T22:02:00+08:00,2025-07-04T22:04:02+08:00,1.5197,104.4524,C,Cloud to Cloud,2025-07-04T22:00:16.506+08:00
2025-07-05 11:08:14,2025-07-04T22:02:00+08:00,2025-07-04T22:04:02+08:00,1.5001,104.4005,C,Cloud to Cloud,2025-07-04T22:00:16.506+08:00
2025-07-05 11:08:14,2025-07-04T22:02:00+08:00,2025-07-04T22:04:02+08:00,1.4525,104.1966,C,Cloud to Cloud,2025-07-04T22:00:16.506+08:00
2025-07-05 11:08:14,2025-07-04T22:02:00+08:00,2025-07-04T22:04:02+08:00,1.312,103.9547,C,Cloud to Cloud,2025-07-04T22:00:16.507+08:00
2025-07-05 11:08:14,2025-07-04T22:02:00+08:00,2025-07-04T22:04:02+08:00,1.5259,104.4028,C,Cloud to Cloud,2025-07-04T22:00:16.73+08:00
