fetch_time,observation_window,data_updated,latitude,longitude,strike_type,description,strike_time
2025-11-25 11:07:38,2025-11-24T23:58:00+08:00,2025-11-25T00:00:03+08:00,1.6441,104.1234,C,Cloud to Cloud,2025-11-24T23:56:16.664+08:00
2025-11-25 11:07:38,2025-11-24T23:58:00+08:00,2025-11-25T00:00:03+08:00,1.6428,104.0938,C,Cloud to Cloud,2025-11-24T23:56:16.664+08:00
2025-11-25 11:07:38,2025-11-24T23:58:00+08:00,2025-11-25T00:00:03+08:00,1.6414,104.0967,C,Cloud to Cloud,2025-11-24T23:56:16.664+08:00
2025-11-25 11:07:38,2025-11-24T23:58:00+08:00,2025-11-25T00:00:03+08:00,1.6338,104.0908,C,Cloud to Cloud,2025-11-24T23:56:16.664+08:00
2025-11-25 11:07:38,2025-11-24T23:58:00+08:00,2025-11-25T00:00:03+08:00,1.6428,104.0971,C,Cloud to Cloud,2025-11-24T23:56:16.664+08:00
2025-11-25 11:07:38,2025-11-24T23:58:00+08:00,2025-11-25T00:00:03+08:00,1.6371,104.093,C,Cloud to Cloud,2025-11-24T23:56:16.664+08:00
2025-11-25 11:07:38,2025-11-24T23:58:00+08:00,2025-11-25T00:00:03+08:00,1.6493,104.0999,C,Cloud to Cloud,2025-11-24T23:56:16.664+08:00
2025-11-25 11:07:38,2025-11-24T23:58:00+08:00,2025-11-25T00:00:03+08:00,1.6286,104.0859,C,Cloud to Cloud,2025-11-24T23:56:16.665+08:00
2025-11-25 11:07:38,2025-11-24T23:58:00+08:00,2025-11-25T00:00:03+08:00,1.6354,104.0954,C,Cloud to Cloud,2025-11-24T23:56:16.665+08:00
2025-11-25 11:07:38,2025-11-24T23:58:00+08:00,2025-11-25T00:00:03+08:00,1.6349,104.0916,C,Cloud to Cloud,2025-11-24T23:56:16.665+08:00
2025-11-25 11:07:38,2025-11-24T23:58:00+08:00,2025-11-25T00:00:03+08:00,1.6363,104.0967,C,Cloud to Cloud,2025-11-24T23:56:16.665+08:00
2025-11-25 11:07:38,2025-11-24T23:58:00+08:00,2025-11-25T00:00:03+08:00,1.6384,104.0955,C,Cloud to Cloud,2025-11-24T23:56:16.665+08:00
2025-11-25 11:07:38,2025-11-24T23:58:00+08:00,2025-11-25T00:00:03+08:00,1.643,104.0991,C,Cloud to Cloud,2025-11-24T23:56:16.665+08:00
2025-11-25 11:07:38,2025-11-24T23:58:00+08:00,2025-11-25T00:00:03+08:00,1.6456,104.1042,C,Cloud to Cloud,2025-11-24T23:56:16.665+08:00
2025-11-25 11:07:38,2025-11-24T23:58:00+08:00,2025-11-25T00:00:03+08:00,1.6361,104.1002,C,Cloud to Cloud,2025-11-24T23:56:16.665+08:00
2025-11-25 11:07:38,2025-11-24T23:58:00+08:00,2025-11-25T00:00:03+08:00,1.6485,104.1057,C,Cloud to Cloud,2025-11-24T23:56:16.665+08:00
2025-11-25 11:07:38,2025-11-24T23:58:00+08:00,2025-11-25T00:00:03+08:00,1.6372,104.1053,C,Cloud to Cloud,2025-11-24T23:56:16.666+08:00
2025-11-25 11:07:38,2025-11-24T23:58:00+08:00,2025-11-25T00:00:03+08:00,1.6424,104.1054,C,Cloud to Cloud,2025-11-24T23:56:16.666+08:00
2025-11-25 11:07:38,2025-11-24T23:58:00+08:00,2025-11-25T00:00:03+08:00,1.6354,104.1054,C,Cloud to Cloud,2025-11-24T23:56:16.666+08:00
2025-11-25 11:07:38,2025-11-24T23:58:00+08:00,2025-11-25T00:00:03+08:00,1.6456,104.1055,C,Cloud to Cloud,2025-11-24T23:56:16.666+08:00
2025-11-25 11:07:38,2025-11-24T23:58:00+08:00,2025-11-25T00:00:03+08:00,1.6384,104.1042,C,Cloud to Cloud,2025-11-24T23:56:16.68+08:00
2025-11-25 11:07:38,2025-11-24T23:58:00+08:00,2025-11-25T00:00:03+08:00,1.6192,104.0914,C,Cloud to Cloud,2025-11-24T23:56:16.715+08:00
2025-11-25 11:07:38,2025-11-24T23:58:00+08:00,2025-11-25T00:00:03+08:00,1.6069,104.101,C,Cloud to Cloud,2025-11-24T23:56:16.715+08:00
2025-11-25 11:07:38,2025-11-24T23:58:00+08:00,2025-11-25T00:00:03+08:00,1.6459,104.1153,C,Cloud to Cloud,2025-11-24T23:56:16.715+08:00
2025-11-25 11:07:38,2025-11-24T23:58:00+08:00,2025-11-25T00:00:03+08:00,1.6409,104.1039,C,Cloud to Cloud,2025-11-24T23:56:16.716+08:00
2025-11-25 11:07:38,2025-11-24T23:58:00+08:00,2025-11-25T00:00:03+08:00,1.6369,104.1006,C,Cloud to Cloud,2025-11-24T23:56:16.716+08:00
2025-11-25 11:07:38,2025-11-24T23:58:00+08:00,2025-11-25T00:00:03+08:00,1.6142,104.0601,C,Cloud to Cloud,2025-11-24T23:56:16.749+08:00
2025-11-25 11:07:38,2025-11-24T23:58:00+08:00,2025-11-25T00:00:03+08:00,1.6366,104.0842,C,Cloud to Cloud,2025-11-24T23:56:16.751+08:00
2025-11-25 11:07:38,2025-11-24T23:58:00+08:00,2025-11-25T00:00:03+08:00,1.6466,104.0808,C,Cloud to Cloud,2025-11-24T23:56:16.933+08:00
2025-11-25 11:07:38,2025-11-24T23:58:00+08:00,2025-11-25T00:00:03+08:00,1.6193,104.107,C,Cloud to Cloud,2025-11-24T23:56:16.94+08:00
2025-11-25 11:07:38,2025-11-24T23:58:00+08:00,2025-11-25T00:00:03+08:00,1.6217,104.0821,C,Cloud to Cloud,2025-11-24T23:56:16.966+08:00
2025-11-25 11:07:38,2025-11-24T23:58:00+08:00,2025-11-25T00:00:03+08:00,1.6291,104.0893,C,Cloud to Cloud,2025-11-24T23:56:16.983+08:00
2025-11-25 11:07:38,2025-11-24T23:58:00+08:00,2025-11-25T00:00:03+08:00,1.3822,104.1037,C,Cloud to Cloud,2025-11-24T23:56:17.909+08:00
2025-11-25 11:07:38,2025-11-24T23:58:00+08:00,2025-11-25T00:00:03+08:00,1.3839,104.1195,C,Cloud to Cloud,2025-11-24T23:56:17.909+08:00
2025-11-25 11:07:38,2025-11-24T23:58:00+08:00,2025-11-25T00:00:03+08:00,1.3939,104.1425,C,Cloud to Cloud,2025-11-24T23:56:18.038+08:00
2025-11-25 11:07:38,2025-11-24T23:58:00+08:00,2025-11-25T00:00:03+08:00,1.3929,104.1284,C,Cloud to Cloud,2025-11-24T23:56:18.044+08:00
2025-11-25 11:07:38,2025-11-24T23:58:00+08:00,2025-11-25T00:00:03+08:00,1.2082,103.8671,C,Cloud to Cloud,2025-11-24T23:56:23.539+08:00
2025-11-25 11:07:38,2025-11-24T23:58:00+08:00,2025-11-25T00:00:03+08:00,1.2026,103.8669,C,Cloud to Cloud,2025-11-24T23:56:23.539+08:00
2025-11-25 11:07:38,2025-11-24T23:58:00+08:00,2025-11-25T00:00:03+08:00,1.1684,103.8746,C,Cloud to Cloud,2025-11-24T23:56:23.539+08:00
2025-11-25 11:07:38,2025-11-24T23:58:00+08:00,2025-11-25T00:00:03+08:00,1.2028,103.8661,C,Cloud to Cloud,2025-11-24T23:56:23.539+08:00
2025-11-25 11:07:38,2025-11-24T23:58:00+08:00,2025-11-25T00:00:03+08:00,1.1642,103.8745,C,Cloud to Cloud,2025-11-24T23:56:23.539+08:00
2025-11-25 11:07:38,2025-11-24T23:58:00+08:00,2025-11-25T00:00:03+08:00,1.1676,103.862,C,Cloud to Cloud,2025-11-24T23:56:23.539+08:00
2025-11-25 11:07:38,2025-11-24T23:58:00+08:00,2025-11-25T00:00:03+08:00,1.2038,103.8663,C,Cloud to Cloud,2025-11-24T23:56:23.539+08:00
2025-11-25 11:07:38,2025-11-24T23:58:00+08:00,2025-11-25T00:00:03+08:00,1.204,103.8704,C,Cloud to Cloud,2025-11-24T23:56:23.54+08:00
2025-11-25 11:07:38,2025-11-24T23:58:00+08:00,2025-11-25T00:00:03+08:00,1.2036,103.8707,C,Cloud to Cloud,2025-11-24T23:56:23.54+08:00
2025-11-25 11:07:38,2025-11-24T23:58:00+08:00,2025-11-25T00:00:03+08:00,1.2026,103.8702,C,Cloud to Cloud,2025-11-24T23:56:23.54+08:00
2025-11-25 11:07:38,2025-11-24T23:58:00+08:00,2025-11-25T00:00:03+08:00,1.2006,103.8712,C,Cloud to Cloud,2025-11-24T23:56:23.54+08:00
2025-11-25 11:07:38,2025-11-24T23:58:00+08:00,2025-11-25T00:00:03+08:00,1.2029,103.8694,C,Cloud to Cloud,2025-11-24T23:56:23.54+08:00
2025-11-25 11:07:38,2025-11-24T23:58:00+08:00,2025-11-25T00:00:03+08:00,1.2032,103.8717,C,Cloud to Cloud,2025-11-24T23:56:23.54+08:00
2025-11-25 11:07:38,2025-11-24T23:58:00+08:00,2025-11-25T00:00:03+08:00,1.2025,103.8714,C,Cloud to Cloud,2025-11-24T23:56:23.54+08:00
2025-11-25 11:07:38,2025-11-24T23:58:00+08:00,2025-11-25T00:00:03+08:00,1.2018,103.8717,C,Cloud to Cloud,2025-11-24T23:56:23.54+08:00
2025-11-25 11:07:38,2025-11-24T23:58:00+08:00,2025-11-25T00:00:03+08:00,1.2036,103.8738,C,Cloud to Cloud,2025-11-24T23:56:23.541+08:00
2025-11-25 11:07:38,2025-11-24T23:58:00+08:00,2025-11-25T00:00:03+08:00,1.2069,103.8692,C,Cloud to Cloud,2025-11-24T23:56:23.542+08:00
2025-11-25 11:07:38,2025-11-24T23:58:00+08:00,2025-11-25T00:00:03+08:00,1.2049,103.8704,C,Cloud to Cloud,2025-11-24T23:56:23.542+08:00
2025-11-25 11:07:38,2025-11-24T23:58:00+08:00,2025-11-25T00:00:03+08:00,1.2012,103.8793,C,Cloud to Cloud,2025-11-24T23:56:23.544+08:00
2025-11-25 11:07:38,2025-11-24T23:58:00+08:00,2025-11-25T00:00:03+08:00,1.2092,103.8717,C,Cloud to Cloud,2025-11-24T23:56:23.544+08:00
