fetch_time,observation_window,data_updated,latitude,longitude,strike_type,description,strike_time
2025-11-01 11:04:21,2025-10-31T18:14:00+08:00,2025-10-31T18:16:02+08:00,1.3861,104.193,C,Cloud to Cloud,2025-10-31T18:13:00.473+08:00
2025-11-01 11:04:21,2025-10-31T18:14:00+08:00,2025-10-31T18:16:02+08:00,1.3922,104.1688,C,Cloud to Cloud,2025-10-31T18:13:00.473+08:00
2025-11-01 11:04:22,2025-10-31T17:54:00+08:00,2025-10-31T17:56:02+08:00,1.6235,104.0278,C,Cloud to Cloud,2025-10-31T17:53:23.55+08:00
2025-11-01 11:04:22,2025-10-31T17:46:00+08:00,2025-10-31T17:48:02+08:00,1.6464,103.994,C,Cloud to Cloud,2025-10-31T17:44:27.038+08:00
2025-11-01 11:04:22,2025-10-31T17:46:00+08:00,2025-10-31T17:48:02+08:00,1.6316,103.9887,C,Cloud to Cloud,2025-10-31T17:44:27.038+08:00
2025-11-01 11:04:22,2025-10-31T17:46:00+08:00,2025-10-31T17:48:02+08:00,1.6279,103.9799,C,Cloud to Cloud,2025-10-31T17:44:27.038+08:00
2025-11-01 11:04:22,2025-10-31T17:46:00+08:00,2025-10-31T17:48:02+08:00,1.6394,103.9901,C,Cloud to Cloud,2025-10-31T17:44:27.038+08:00
2025-11-01 11:04:22,2025-10-31T17:36:00+08:00,2025-10-31T17:38:02+08:00,1.6147,103.8335,C,Cloud to Cloud,2025-10-31T17:35:06.308+08:00
2025-11-01 11:04:22,2025-10-31T17:36:00+08:00,2025-10-31T17:38:02+08:00,1.6394,103.7985,C,Cloud to Cloud,2025-10-31T17:35:06.571+08:00
2025-11-01 11:04:22,2025-10-31T17:36:00+08:00,2025-10-31T17:38:02+08:00,1.6499,103.7895,C,Cloud to Cloud,2025-10-31T17:35:06.616+08:00
2025-11-01 11:04:22,2025-10-31T17:32:00+08:00,2025-10-31T17:34:02+08:00,1.6066,103.9489,C,Cloud to Cloud,2025-10-31T17:30:12.559+08:00
2025-11-01 11:04:22,2025-10-31T17:32:00+08:00,2025-10-31T17:34:02+08:00,1.6393,103.9796,C,Cloud to Cloud,2025-10-31T17:30:12.613+08:00
2025-11-01 11:04:22,2025-10-31T17:32:00+08:00,2025-10-31T17:34:02+08:00,1.6418,103.8067,C,Cloud to Cloud,2025-10-31T17:31:07.129+08:00
2025-11-01 11:04:22,2025-10-31T17:32:00+08:00,2025-10-31T17:34:02+08:00,1.6467,103.8033,C,Cloud to Cloud,2025-10-31T17:31:07.157+08:00
2025-11-01 11:04:22,2025-10-31T17:32:00+08:00,2025-10-31T17:34:02+08:00,1.6131,103.7976,C,Cloud to Cloud,2025-10-31T17:31:07.159+08:00
2025-11-01 11:04:22,2025-10-31T17:32:00+08:00,2025-10-31T17:34:02+08:00,1.6186,103.7965,C,Cloud to Cloud,2025-10-31T17:31:07.164+08:00
2025-11-01 11:04:22,2025-10-31T17:32:00+08:00,2025-10-31T17:34:02+08:00,1.6295,103.7822,C,Cloud to Cloud,2025-10-31T17:31:07.174+08:00
2025-11-01 11:04:22,2025-10-31T17:32:00+08:00,2025-10-31T17:34:02+08:00,1.6449,103.7696,C,Cloud to Cloud,2025-10-31T17:31:07.215+08:00
2025-11-01 11:04:22,2025-10-31T17:32:00+08:00,2025-10-31T17:34:02+08:00,1.6014,103.7898,C,Cloud to Cloud,2025-10-31T17:31:07.235+08:00
2025-11-01 11:04:22,2025-10-31T17:32:00+08:00,2025-10-31T17:34:02+08:00,1.6347,103.7453,C,Cloud to Cloud,2025-10-31T17:31:07.25+08:00
2025-11-01 11:04:22,2025-10-31T17:32:00+08:00,2025-10-31T17:34:02+08:00,1.5928,103.7577,C,Cloud to Cloud,2025-10-31T17:31:07.252+08:00
2025-11-01 11:04:22,2025-10-31T17:32:00+08:00,2025-10-31T17:34:02+08:00,1.6329,103.8013,C,Cloud to Cloud,2025-10-31T17:31:07.294+08:00
2025-11-01 11:04:22,2025-10-31T17:32:00+08:00,2025-10-31T17:34:02+08:00,1.5916,103.7771,C,Cloud to Cloud,2025-10-31T17:31:07.323+08:00
2025-11-01 11:04:22,2025-10-31T17:32:00+08:00,2025-10-31T17:34:02+08:00,1.6225,103.7483,C,Cloud to Cloud,2025-10-31T17:31:07.441+08:00
2025-11-01 11:04:22,2025-10-31T17:32:00+08:00,2025-10-31T17:34:02+08:00,1.6331,103.7772,C,Cloud to Cloud,2025-10-31T17:31:07.442+08:00
2025-11-01 11:04:22,2025-10-31T17:32:00+08:00,2025-10-31T17:34:02+08:00,1.5911,103.7502,C,Cloud to Cloud,2025-10-31T17:31:07.447+08:00
2025-11-01 11:04:22,2025-10-31T17:30:00+08:00,2025-10-31T17:32:02+08:00,1.6411,103.8481,C,Cloud to Cloud,2025-10-31T17:28:02.359+08:00
2025-11-01 11:04:22,2025-10-31T17:30:00+08:00,2025-10-31T17:32:02+08:00,1.6417,103.806,C,Cloud to Cloud,2025-10-31T17:28:02.406+08:00
2025-11-01 11:04:22,2025-10-31T17:30:00+08:00,2025-10-31T17:32:02+08:00,1.6211,103.7993,C,Cloud to Cloud,2025-10-31T17:28:02.565+08:00
2025-11-01 11:04:22,2025-10-31T17:30:00+08:00,2025-10-31T17:32:02+08:00,1.6294,103.8006,C,Cloud to Cloud,2025-10-31T17:28:02.584+08:00
2025-11-01 11:04:22,2025-10-31T17:30:00+08:00,2025-10-31T17:32:02+08:00,1.6401,103.7951,C,Cloud to Cloud,2025-10-31T17:28:02.596+08:00
2025-11-01 11:04:22,2025-10-31T17:30:00+08:00,2025-10-31T17:32:02+08:00,1.6393,103.7798,C,Cloud to Cloud,2025-10-31T17:28:02.608+08:00
2025-11-01 11:04:22,2025-10-31T17:30:00+08:00,2025-10-31T17:32:02+08:00,1.6494,103.8574,C,Cloud to Cloud,2025-10-31T17:28:02.909+08:00
2025-11-01 11:04:22,2025-10-31T17:30:00+08:00,2025-10-31T17:32:02+08:00,1.6269,103.8521,C,Cloud to Cloud,2025-10-31T17:28:02.909+08:00
2025-11-01 11:04:22,2025-10-31T17:28:00+08:00,2025-10-31T17:30:04+08:00,1.6479,103.7809,C,Cloud to Cloud,2025-10-31T17:26:45.039+08:00
2025-11-01 11:04:22,2025-10-31T17:28:00+08:00,2025-10-31T17:30:04+08:00,1.647,103.7421,C,Cloud to Cloud,2025-10-31T17:26:45.109+08:00
2025-11-01 11:04:22,2025-10-31T17:26:00+08:00,2025-10-31T17:28:02+08:00,1.6338,103.7695,C,Cloud to Cloud,2025-10-31T17:24:57.042+08:00
2025-11-01 11:04:22,2025-10-31T17:26:00+08:00,2025-10-31T17:28:02+08:00,1.6481,103.7976,C,Cloud to Cloud,2025-10-31T17:24:57.178+08:00
2025-11-01 11:04:22,2025-10-31T17:26:00+08:00,2025-10-31T17:28:02+08:00,1.6443,103.7535,C,Cloud to Cloud,2025-10-31T17:24:57.324+08:00
