fetch_time,observation_window,data_updated,latitude,longitude,strike_type,description,strike_time
2025-10-28 11:01:39,2025-10-27T09:42:00+08:00,2025-10-27T09:44:02+08:00,1.4289,104.3966,C,Cloud to Cloud,2025-10-27T09:40:20.107+08:00
2025-10-28 11:01:39,2025-10-27T09:22:00+08:00,2025-10-27T09:24:03+08:00,1.4405,104.4324,C,Cloud to Cloud,2025-10-27T09:21:41.126+08:00
2025-10-28 11:01:39,2025-10-27T09:22:00+08:00,2025-10-27T09:24:03+08:00,1.4543,104.4968,C,Cloud to Cloud,2025-10-27T09:21:41.127+08:00
2025-10-28 11:01:39,2025-10-27T09:00:00+08:00,2025-10-27T09:02:03+08:00,1.4268,104.3723,C,Cloud to Cloud,2025-10-27T08:59:13.275+08:00
2025-10-28 11:01:40,2025-10-27T08:58:00+08:00,2025-10-27T09:00:03+08:00,1.4225,104.3659,C,Cloud to Cloud,2025-10-27T08:56:26.599+08:00
2025-10-28 11:01:40,2025-10-27T08:50:00+08:00,2025-10-27T08:52:03+08:00,1.4366,104.484,C,Cloud to Cloud,2025-10-27T08:48:24.566+08:00
2025-10-28 11:01:40,2025-10-27T08:50:00+08:00,2025-10-27T08:52:03+08:00,1.439,104.4607,C,Cloud to Cloud,2025-10-27T08:48:24.566+08:00
2025-10-28 11:01:40,2025-10-27T08:50:00+08:00,2025-10-27T08:52:03+08:00,1.4192,104.3942,C,Cloud to Cloud,2025-10-27T08:48:24.566+08:00
2025-10-28 11:01:40,2025-10-27T08:50:00+08:00,2025-10-27T08:52:03+08:00,1.4189,104.3895,C,Cloud to Cloud,2025-10-27T08:48:24.566+08:00
2025-10-28 11:01:40,2025-10-27T08:50:00+08:00,2025-10-27T08:52:03+08:00,1.425,104.4297,C,Cloud to Cloud,2025-10-27T08:48:24.566+08:00
2025-10-28 11:01:40,2025-10-27T08:50:00+08:00,2025-10-27T08:52:03+08:00,1.4342,104.462,C,Cloud to Cloud,2025-10-27T08:48:24.566+08:00
2025-10-28 11:01:40,2025-10-27T08:50:00+08:00,2025-10-27T08:52:03+08:00,1.4244,104.3882,C,Cloud to Cloud,2025-10-27T08:48:24.68+08:00
2025-10-28 11:01:40,2025-10-27T08:44:00+08:00,2025-10-27T08:46:02+08:00,1.519,104.1818,C,Cloud to Cloud,2025-10-27T08:43:57.643+08:00
2025-10-28 11:01:40,2025-10-27T08:44:00+08:00,2025-10-27T08:46:02+08:00,1.5149,104.1731,C,Cloud to Cloud,2025-10-27T08:43:57.644+08:00
2025-10-28 11:01:40,2025-10-27T08:42:00+08:00,2025-10-27T08:44:02+08:00,1.5035,104.157,C,Cloud to Cloud,2025-10-27T08:40:01.188+08:00
2025-10-28 11:01:40,2025-10-27T08:36:00+08:00,2025-10-27T08:38:03+08:00,1.4468,104.4868,G,Cloud to Ground,2025-10-27T08:35:55.525+08:00
2025-10-28 11:01:40,2025-10-27T08:34:00+08:00,2025-10-27T08:36:02+08:00,1.3716,104.3994,C,Cloud to Cloud,2025-10-27T08:33:25.634+08:00
2025-10-28 11:01:40,2025-10-27T08:32:00+08:00,2025-10-27T08:34:03+08:00,1.4132,104.417,C,Cloud to Cloud,2025-10-27T08:30:10.083+08:00
2025-10-28 11:01:40,2025-10-27T08:32:00+08:00,2025-10-27T08:34:03+08:00,1.4095,104.413,C,Cloud to Cloud,2025-10-27T08:30:10.144+08:00
2025-10-28 11:01:40,2025-10-27T08:26:00+08:00,2025-10-27T08:28:03+08:00,1.5055,104.4733,C,Cloud to Cloud,2025-10-27T08:25:32.752+08:00
2025-10-28 11:01:40,2025-10-27T08:26:00+08:00,2025-10-27T08:28:03+08:00,1.4973,104.3853,C,Cloud to Cloud,2025-10-27T08:25:49.294+08:00
2025-10-28 11:01:40,2025-10-27T08:24:00+08:00,2025-10-27T08:26:02+08:00,1.4318,104.4612,C,Cloud to Cloud,2025-10-27T08:22:24.791+08:00
2025-10-28 11:01:40,2025-10-27T08:24:00+08:00,2025-10-27T08:26:02+08:00,1.4266,104.4801,C,Cloud to Cloud,2025-10-27T08:22:24.893+08:00
2025-10-28 11:01:40,2025-10-27T08:22:00+08:00,2025-10-27T08:24:04+08:00,1.488,104.3409,C,Cloud to Cloud,2025-10-27T08:20:37.798+08:00
2025-10-28 11:01:40,2025-10-27T08:20:00+08:00,2025-10-27T08:22:02+08:00,1.5123,104.405,C,Cloud to Cloud,2025-10-27T08:19:16.961+08:00
2025-10-28 11:01:40,2025-10-27T08:20:00+08:00,2025-10-27T08:22:02+08:00,1.5106,104.3931,C,Cloud to Cloud,2025-10-27T08:19:16.962+08:00
2025-10-28 11:01:40,2025-10-27T08:18:00+08:00,2025-10-27T08:20:03+08:00,1.4923,104.3716,C,Cloud to Cloud,2025-10-27T08:17:27.295+08:00
2025-10-28 11:01:40,2025-10-27T08:18:00+08:00,2025-10-27T08:20:03+08:00,1.4889,104.3615,C,Cloud to Cloud,2025-10-27T08:17:27.295+08:00
2025-10-28 11:01:40,2025-10-27T08:12:00+08:00,2025-10-27T08:14:02+08:00,1.482,104.3424,C,Cloud to Cloud,2025-10-27T08:10:56.637+08:00
2025-10-28 11:01:40,2025-10-27T08:12:00+08:00,2025-10-27T08:14:02+08:00,1.5,104.3305,C,Cloud to Cloud,2025-10-27T08:10:56.638+08:00
2025-10-28 11:01:40,2025-10-27T08:12:00+08:00,2025-10-27T08:14:02+08:00,1.5423,104.4778,C,Cloud to Cloud,2025-10-27T08:10:56.638+08:00
2025-10-28 11:01:40,2025-10-27T08:12:00+08:00,2025-10-27T08:14:02+08:00,1.5543,104.4685,C,Cloud to Cloud,2025-10-27T08:10:56.638+08:00
2025-10-28 11:01:40,2025-10-27T08:12:00+08:00,2025-10-27T08:14:02+08:00,1.5534,104.4581,C,Cloud to Cloud,2025-10-27T08:10:56.638+08:00
2025-10-28 11:01:40,2025-10-27T08:08:00+08:00,2025-10-27T08:10:04+08:00,1.4989,104.3565,C,Cloud to Cloud,2025-10-27T08:07:19.693+08:00
2025-10-28 11:01:40,2025-10-27T08:08:00+08:00,2025-10-27T08:10:04+08:00,1.5158,104.3514,C,Cloud to Cloud,2025-10-27T08:07:19.903+08:00
2025-10-28 11:01:40,2025-10-27T08:08:00+08:00,2025-10-27T08:10:04+08:00,1.5132,104.3701,C,Cloud to Cloud,2025-10-27T08:07:19.903+08:00
2025-10-28 11:01:40,2025-10-27T08:08:00+08:00,2025-10-27T08:10:04+08:00,1.4922,104.3373,C,Cloud to Cloud,2025-10-27T08:07:19.904+08:00
2025-10-28 11:01:40,2025-10-27T08:08:00+08:00,2025-10-27T08:10:04+08:00,1.485,104.3445,C,Cloud to Cloud,2025-10-27T08:07:19.913+08:00
2025-10-28 11:01:40,2025-10-27T08:06:00+08:00,2025-10-27T08:08:03+08:00,1.4798,104.3175,C,Cloud to Cloud,2025-10-27T08:04:36.468+08:00
2025-10-28 11:01:40,2025-10-27T08:06:00+08:00,2025-10-27T08:08:03+08:00,1.5504,104.4769,C,Cloud to Cloud,2025-10-27T08:04:36.632+08:00
2025-10-28 11:01:40,2025-10-27T08:06:00+08:00,2025-10-27T08:08:03+08:00,1.5049,104.3358,C,Cloud to Cloud,2025-10-27T08:04:36.632+08:00
2025-10-28 11:01:40,2025-10-27T08:06:00+08:00,2025-10-27T08:08:03+08:00,1.4962,104.3311,C,Cloud to Cloud,2025-10-27T08:04:36.632+08:00
2025-10-28 11:01:40,2025-10-27T08:06:00+08:00,2025-10-27T08:08:03+08:00,1.5329,104.4655,C,Cloud to Cloud,2025-10-27T08:04:36.633+08:00
2025-10-28 11:01:40,2025-10-27T08:06:00+08:00,2025-10-27T08:08:03+08:00,1.4878,104.3606,C,Cloud to Cloud,2025-10-27T08:04:36.637+08:00
