fetch_time,observation_window,data_updated,latitude,longitude,strike_type,description,strike_time
2025-08-09 11:14:24,2025-08-08T20:04:00+08:00,2025-08-08T20:06:02+08:00,1.5554,103.7049,C,Cloud to Cloud,2025-08-08T20:02:56.495+08:00
2025-08-09 11:14:25,2025-08-08T18:26:00+08:00,2025-08-08T18:28:03+08:00,1.4648,103.2846,C,Cloud to Cloud,2025-08-08T18:25:18.018+08:00
2025-08-09 11:14:25,2025-08-08T18:26:00+08:00,2025-08-08T18:28:03+08:00,1.4656,103.3078,C,Cloud to Cloud,2025-08-08T18:25:18.018+08:00
2025-08-09 11:14:26,2025-08-08T17:56:00+08:00,2025-08-08T17:58:02+08:00,1.5983,103.6301,C,Cloud to Cloud,2025-08-08T17:54:16.901+08:00
2025-08-09 11:14:26,2025-08-08T17:54:00+08:00,2025-08-08T17:56:02+08:00,1.5899,103.6301,C,Cloud to Cloud,2025-08-08T17:52:16.799+08:00
2025-08-09 11:14:26,2025-08-08T17:54:00+08:00,2025-08-08T17:56:02+08:00,1.616,103.6068,C,Cloud to Cloud,2025-08-08T17:52:16.799+08:00
2025-08-09 11:14:26,2025-08-08T17:22:00+08:00,2025-08-08T17:24:02+08:00,1.3026,103.4242,G,Cloud to Ground,2025-08-08T17:21:55.54+08:00
2025-08-09 11:14:26,2025-08-08T17:20:00+08:00,2025-08-08T17:22:03+08:00,1.1043,103.6085,C,Cloud to Cloud,2025-08-08T17:19:39.032+08:00
2025-08-09 11:14:26,2025-08-08T17:06:00+08:00,2025-08-08T17:08:02+08:00,1.0608,103.5513,C,Cloud to Cloud,2025-08-08T17:04:12.107+08:00
2025-08-09 11:14:26,2025-08-08T17:06:00+08:00,2025-08-08T17:08:02+08:00,1.042,103.5286,C,Cloud to Cloud,2025-08-08T17:04:12.107+08:00
2025-08-09 11:14:26,2025-08-08T17:04:00+08:00,2025-08-08T17:06:02+08:00,1.3554,103.3087,G,Cloud to Ground,2025-08-08T17:03:09.661+08:00
2025-08-09 11:14:26,2025-08-08T17:00:00+08:00,2025-08-08T17:02:03+08:00,1.0301,103.5183,C,Cloud to Cloud,2025-08-08T16:59:09.119+08:00
2025-08-09 11:14:26,2025-08-08T17:00:00+08:00,2025-08-08T17:02:03+08:00,1.0314,103.5159,C,Cloud to Cloud,2025-08-08T16:59:09.119+08:00
2025-08-09 11:14:26,2025-08-08T16:56:00+08:00,2025-08-08T16:58:02+08:00,1.0661,103.5683,C,Cloud to Cloud,2025-08-08T16:54:27.052+08:00
2025-08-09 11:14:26,2025-08-08T16:54:00+08:00,2025-08-08T16:56:02+08:00,1.429,103.3662,C,Cloud to Cloud,2025-08-08T16:53:23.017+08:00
2025-08-09 11:14:26,2025-08-08T16:54:00+08:00,2025-08-08T16:56:02+08:00,1.4297,103.3588,C,Cloud to Cloud,2025-08-08T16:53:23.017+08:00
2025-08-09 11:14:26,2025-08-08T16:52:00+08:00,2025-08-08T16:54:04+08:00,1.0584,103.5472,C,Cloud to Cloud,2025-08-08T16:50:09.027+08:00
2025-08-09 11:14:26,2025-08-08T16:34:00+08:00,2025-08-08T16:36:02+08:00,1.3463,103.3186,C,Cloud to Cloud,2025-08-08T16:33:14.284+08:00
2025-08-09 11:14:27,2025-08-08T16:10:00+08:00,2025-08-08T16:12:03+08:00,1.2744,103.3108,C,Cloud to Cloud,2025-08-08T16:09:19.388+08:00
2025-08-09 11:14:28,2025-08-08T15:34:00+08:00,2025-08-08T15:36:03+08:00,1.4102,104.0266,C,Cloud to Cloud,2025-08-08T15:33:27.194+08:00
2025-08-09 11:14:28,2025-08-08T15:34:00+08:00,2025-08-08T15:36:03+08:00,1.4099,104.0399,C,Cloud to Cloud,2025-08-08T15:33:27.194+08:00
2025-08-09 11:14:28,2025-08-08T15:32:00+08:00,2025-08-08T15:34:02+08:00,1.1013,103.4663,C,Cloud to Cloud,2025-08-08T15:30:15.562+08:00
2025-08-09 11:14:28,2025-08-08T15:32:00+08:00,2025-08-08T15:34:02+08:00,1.1032,103.4872,C,Cloud to Cloud,2025-08-08T15:30:15.562+08:00
2025-08-09 11:14:28,2025-08-08T15:32:00+08:00,2025-08-08T15:34:02+08:00,1.0905,103.4691,C,Cloud to Cloud,2025-08-08T15:30:15.802+08:00
2025-08-09 11:14:28,2025-08-08T15:32:00+08:00,2025-08-08T15:34:02+08:00,1.088,103.4649,C,Cloud to Cloud,2025-08-08T15:30:15.802+08:00
2025-08-09 11:14:28,2025-08-08T15:32:00+08:00,2025-08-08T15:34:02+08:00,1.1244,103.4619,C,Cloud to Cloud,2025-08-08T15:30:31.289+08:00
2025-08-09 11:14:28,2025-08-08T15:32:00+08:00,2025-08-08T15:34:02+08:00,1.0701,103.4326,C,Cloud to Cloud,2025-08-08T15:30:59.493+08:00
2025-08-09 11:14:28,2025-08-08T15:32:00+08:00,2025-08-08T15:34:02+08:00,1.0602,103.416,C,Cloud to Cloud,2025-08-08T15:30:59.493+08:00
2025-08-09 11:14:28,2025-08-08T15:32:00+08:00,2025-08-08T15:34:02+08:00,1.1145,103.4615,C,Cloud to Cloud,2025-08-08T15:31:56.333+08:00
2025-08-09 11:14:28,2025-08-08T15:30:00+08:00,2025-08-08T15:32:02+08:00,1.463,104.0999,C,Cloud to Cloud,2025-08-08T15:28:13.939+08:00
2025-08-09 11:14:28,2025-08-08T15:30:00+08:00,2025-08-08T15:32:02+08:00,1.4515,104.0602,C,Cloud to Cloud,2025-08-08T15:28:13.939+08:00
2025-08-09 11:14:28,2025-08-08T15:30:00+08:00,2025-08-08T15:32:02+08:00,1.4498,104.0548,C,Cloud to Cloud,2025-08-08T15:28:13.939+08:00
2025-08-09 11:14:28,2025-08-08T15:30:00+08:00,2025-08-08T15:32:02+08:00,1.449,104.0557,C,Cloud to Cloud,2025-08-08T15:28:13.939+08:00
2025-08-09 11:14:28,2025-08-08T15:30:00+08:00,2025-08-08T15:32:02+08:00,1.4403,104.0477,C,Cloud to Cloud,2025-08-08T15:28:13.94+08:00
2025-08-09 11:14:28,2025-08-08T15:30:00+08:00,2025-08-08T15:32:02+08:00,1.4483,104.056,C,Cloud to Cloud,2025-08-08T15:28:13.94+08:00
2025-08-09 11:14:28,2025-08-08T15:30:00+08:00,2025-08-08T15:32:02+08:00,1.4465,104.0552,C,Cloud to Cloud,2025-08-08T15:28:13.94+08:00
