fetch_time,observation_window,data_updated,latitude,longitude,strike_type,description,strike_time
2025-08-31 11:00:49,2025-08-30T09:40:00+08:00,2025-08-30T09:42:02+08:00,1.5324,104.1418,C,Cloud to Cloud,2025-08-30T09:38:59.385+08:00
2025-08-31 11:00:49,2025-08-30T09:34:00+08:00,2025-08-30T09:36:02+08:00,1.6192,104.2343,C,Cloud to Cloud,2025-08-30T09:33:16.55+08:00
2025-08-31 11:00:49,2025-08-30T09:22:00+08:00,2025-08-30T09:24:03+08:00,1.5787,104.1827,C,Cloud to Cloud,2025-08-30T09:20:14.076+08:00
2025-08-31 11:00:50,2025-08-30T08:48:00+08:00,2025-08-30T08:50:03+08:00,1.5566,104.1516,C,Cloud to Cloud,2025-08-30T08:47:31.506+08:00
2025-08-31 11:00:50,2025-08-30T08:38:00+08:00,2025-08-30T08:40:04+08:00,1.5864,104.1926,C,Cloud to Cloud,2025-08-30T08:36:28.177+08:00
2025-08-31 11:00:50,2025-08-30T08:38:00+08:00,2025-08-30T08:40:04+08:00,1.5822,104.1888,C,Cloud to Cloud,2025-08-30T08:36:28.177+08:00
2025-08-31 11:00:50,2025-08-30T08:24:00+08:00,2025-08-30T08:26:02+08:00,1.5264,104.1343,C,Cloud to Cloud,2025-08-30T08:23:41.818+08:00
2025-08-31 11:00:51,2025-08-30T07:52:00+08:00,2025-08-30T07:54:02+08:00,1.6024,104.3024,C,Cloud to Cloud,2025-08-30T07:51:07.816+08:00
2025-08-31 11:00:51,2025-08-30T07:52:00+08:00,2025-08-30T07:54:02+08:00,1.5601,104.2505,C,Cloud to Cloud,2025-08-30T07:51:07.816+08:00
2025-08-31 11:00:51,2025-08-30T07:52:00+08:00,2025-08-30T07:54:02+08:00,1.6026,104.3074,C,Cloud to Cloud,2025-08-30T07:51:07.816+08:00
2025-08-31 11:00:51,2025-08-30T07:46:00+08:00,2025-08-30T07:48:03+08:00,1.4975,104.1683,C,Cloud to Cloud,2025-08-30T07:44:09.773+08:00
2025-08-31 11:00:51,2025-08-30T07:32:00+08:00,2025-08-30T07:34:02+08:00,1.4194,104.4921,C,Cloud to Cloud,2025-08-30T07:31:25.995+08:00
2025-08-31 11:00:51,2025-08-30T07:32:00+08:00,2025-08-30T07:34:02+08:00,1.4277,104.4983,C,Cloud to Cloud,2025-08-30T07:31:25.995+08:00
2025-08-31 11:00:51,2025-08-30T07:02:00+08:00,2025-08-30T07:04:03+08:00,1.4679,104.1639,C,Cloud to Cloud,2025-08-30T07:01:35.042+08:00
2025-08-31 11:00:51,2025-08-30T07:02:00+08:00,2025-08-30T07:04:03+08:00,1.4847,104.1888,C,Cloud to Cloud,2025-08-30T07:01:35.042+08:00
2025-08-31 11:00:51,2025-08-30T07:02:00+08:00,2025-08-30T07:04:03+08:00,1.4633,104.1754,C,Cloud to Cloud,2025-08-30T07:01:35.042+08:00
2025-08-31 11:00:51,2025-08-30T06:40:00+08:00,2025-08-30T06:42:02+08:00,1.3688,104.4939,G,Cloud to Ground,2025-08-30T06:39:18.203+08:00
2025-08-31 11:00:51,2025-08-30T06:36:00+08:00,2025-08-30T06:38:02+08:00,1.3452,104.4821,G,Cloud to Ground,2025-08-30T06:34:07.728+08:00
